PSS:EXT:LOC:LOCNM,PSS:EXT:EXTID,PSS:EXT:LOC:LOCCD,PSS:EXT:EXTNO,PSS:EEXT:MAT:MATID,PSS:PLOT:BARCD,PSS:BARCD,PSS:REPNO,PSS:PLTID,PSS:STRNG,PSS:STROW,PSS:MSEQNO,ABBRC,PSS:EEXT:MAT:HGHNM,PSS:EEXT:MAT:VH:VHNM,PSS:EEXT:MAT:GHTV,PSS:EXT:EXP:EXTID,PSS:DLLFR,PSS:GRLSR,PSS:SRSTR,PSS:ANLBR,PSS:CRSTR,PSS:HELMR,PSS:LFSPR,PSS:STRIP,PSS:STRSR,PSS:EARTR,PSS:HEL1R,PSS:HEL2R,PSS:HEL3R,PSS:FEARN,PSS:FLISP,PSS:VIRUR,PSS:COSTR,PSS:PRMDN,PSS:PRMDP,PSS:EEXT:MAT:VH:VHNO,PSS:STD_N,PSS:BRRNN,PSS:YGSMN,PSS:YGMRN,PSS:rGWTPN,PSS:TWHMN,PSS:BRRNP,PSS:GWTPN,PSS:GMSTP,PSS:YGHMN,PSS:rGMSTP,PSS:TWSMN,PSS:PLTQR,PSS:tGWTPN,PSS:tGMSTP,PSS:ERHTN,PSS:PLHTN,PSS:SLK5N,PSS:POL5D,PSS:SLK5D,PSS:POL5N,PSS:EXT:LOC:GEODV,PSS:EXT:LOC:LONG,PSS:EXT:LOC:LAT,PSS:EXT:EXP:REMRK
BRTR BT14 Ap. do Rio Negro ll,22WNBPEYG6J1BT14,BT14,6J1,21ALL112YF4_MM,,UR271681693,3,134,33,25,134,SYN555 VIP3,NK555VIP3,NK555VIP3,,22WNBPEYG6J1,,1,5,,,3,,,,,,,,,,,1,,,SX8934ZS.0,,,,,,,,,,,,,1,,,,,,,,,10,-48.15128,-10.01226,
BRTR BT08 Nova Rosalandia,22WNBPEYG6J1BT08,BT08,6J1,21ALL112YEY_MM,,UR271683336,1,30,10,9,885,SX7005ZS.0,NK505VIP3,NK505VIP3,,22WNBPEYG6J1,,,5,,,,,,,,,,,,,,,,,SX7005ZS.0,44,,,,,,,,,,,,1,,,,,,,,,10,-48.89791,-10.57572,
BRTR BT08 Nova Rosalandia,22WNBPEYG6J1BT08,BT08,6J1,21ALL112YG5_MM,,UR271683241,3,125,34,1,980,SYE9059ZS.0,NK525VIP3,NK525VIP3,,22WNBPEYG6J1,,,5,,,,,,,,,,,,,,,,,SYE9059ZS.0,,,,,,,,,,,,,1,,,,,,,,,10,-48.89791,-10.57572,
BRTR BT08 Nova Rosalandia,22WNBPEYG6J1BT08,BT08,6J1,21ALL112YGF_MM,,UR271683239,3,127,34,17,982,SZF558ZL.0,NS91VIP3,NS91VIP3,,22WNBPEYG6J1,,,5,,,,,,,,,,,,,,,,,SZF558ZL.0,,,,,,,,,,,,,1,,,,,,,,,10,-48.89791,-10.57572,
BRTR BT14 Ap. do Rio Negro ll,22WNBPEYG6J1BT14,BT14,6J1,21ALL112XX2_MM,,UR271681787,1,40,14,8,40,B2612PWU,B2612PWU,B2612PWU,,22WNBPEYG6J1,,3,5,,,3,,,,,,,,,,,1,,,B2612PWU,51,,,,,,,,,,,,5,,,132,247,,,,,10,-48.15128,-10.01226,
BRTR BT08 Nova Rosalandia,22WNBPEYG6J1BT08,BT08,6J1,21ALL112XXC_MM,,UR271683228,3,138,37,24,994,FS512PWU,FS512PWU,FS512PWU,,22WNBPEYG6J1,,,5,,,,,,,,,,,,,,,,,FS512PWU,,,,,,,,,,,,,1,,,,,,,,,10,-48.89791,-10.57572,
BRTR BT08 Nova Rosalandia,22WNBPEYG6J1BT08,BT08,6J1,21ALL112YEP_MM,,UR271683248,3,118,32,9,973,NK455VIP3,NK455VIP3,NK455VIP3,,22WNBPEYG6J1,,,5,,,,,,,,,,,,,,,,,SX6665ZS.0,,,,,,,,,,,,,1,,,,,,,,,10,-48.89791,-10.57572,
BRTR BT14 Ap. do Rio Negro ll,22WNBPEYG6J1BT14,BT14,6J1,21ALL112YFH_MM,,UR271681753,2,74,21,25,74,SXD228ZS.0,NK520VIP3,NK520VIP3,,22WNBPEYG6J1,,2,5,,,4,,,,,,,,,,,1,,,SXD228ZS.0,,,,,,,,,,,,,1,,,,,,,,,10,-48.15128,-10.01226,
BRTR BT14 Ap. do Rio Negro ll,22WNBPEYG6J1BT14,BT14,6J1,21ALL112YFX_MM,,UR271681681,3,146,36,40,146,SYC7161ZL.0,SYC7161ZL.0,SYC7161ZL.0,,22WNBPEYG6J1,,3,5,,,5,,,,,,,,,,,1,,,SYC7161ZL.0,,,,,,,,,,,,,1,,,,,,,,,10,-48.15128,-10.01226,
BRTR BT14 Ap. do Rio Negro ll,22WNBPEYG6J1BT14,BT14,6J1,21ALL112XWV_MM,,UR271681699,3,128,32,24,128,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNBPEYG6J1,,1,5,,,3,,,,,,,,,,,1,,,AS1820PRO3,,,,,,,,,,,,,1,,,,,,,,,10,-48.15128,-10.01226,
BRTR BT08 Nova Rosalandia,22WNBPEYG6J1BT08,BT08,6J1,21ALL112YFV_MM,,UR271683201,3,165,44,1,1020,SYC7131ZL.0,SYC7131ZL.0,SYC7131ZL.0,,22WNBPEYG6J1,,,5,,,,,,,,,,,,,,,,,SYC7131ZL.0,,,,,,,,,,,,,1,,,,,,,,,10,-48.89791,-10.57572,
BRTR BT14 Ap. do Rio Negro ll,22WNBPEYG6J1BT14,BT14,6J1,21ALL112YFH_MM,,UR271681781,1,46,16,40,46,SXD228ZS.0,NK520VIP3,NK520VIP3,,22WNBPEYG6J1,,2,5,,,4,,,,,,,,,,,2,,,SXD228ZS.0,63,,,,,,,,,,,,1,,,123,267,,,,,10,-48.15128,-10.01226,
BRTR BT14 Ap. do Rio Negro ll,22WNBPEYG6J1BT14,BT14,6J1,21ALL112YFH_MM,,UR271681665,3,162,39,9,162,SXD228ZS.0,NK520VIP3,NK520VIP3,,22WNBPEYG6J1,,2,5,,,5,,,,,,,,,,,1,,,SXD228ZS.0,,,,,,,,,,,,,1,,,,,,,,,10,-48.15128,-10.01226,
BRTR BT14 Ap. do Rio Negro ll,22WNBPEYG6J1BT14,BT14,6J1,21ALL112YF4_MM,,UR271681796,1,31,13,1,31,SYN555 VIP3,NK555VIP3,NK555VIP3,,22WNBPEYG6J1,,2,5,,,3,,,,,,,,,,,3,,,SX8934ZS.0,56,,,,,,,,,,,,1,,,142,278,,,,,10,-48.15128,-10.01226,
BRTR BT14 Ap. do Rio Negro ll,22WNBPEYG6J1BT14,BT14,6J1,21ALL112YF3_MM,,UR271681691,3,136,34,40,136,SX8394ZS.0,NS73VIP3,NS73VIP3,,22WNBPEYG6J1,,2,5,,,4,,,,,,,,,,,2,,,SX8394ZS.0,,,,,,,,,,,,,1,,,,,,,,,10,-48.15128,-10.01226,
BRTR BT08 Nova Rosalandia,22WNBPEYG6J1BT08,BT08,6J1,21ALL112XX2_MM,,UR271683326,1,40,12,25,895,B2612PWU,B2612PWU,B2612PWU,,22WNBPEYG6J1,,,5,,,,,,,,,,,,,,,,,B2612PWU,56,,,,,,,,,,,,5,,,,,,,,,10,-48.89791,-10.57572,
BRTR BT08 Nova Rosalandia,22WNBPEYG6J1BT08,BT08,6J1,21ALL112XXK_MM,,UR271683267,2,99,27,16,953,MG580PWU,MG580PWU,MG580PWU,,22WNBPEYG6J1,,,5,,,,,,,,,,,,,,,,,MG580PWU,,,,,,,,,,,,,1,,,,,,,,,10,-48.89791,-10.57572,
BRTR BT08 Nova Rosalandia,22WNBPEYG6J1BT08,BT08,6J1,21ALL112YFA_MM,,UR271683244,3,122,33,24,978,SXC2251TG.0,SXC2251TG.0,SXC2251TG.0,,22WNBPEYG6J1,,,5,,,,,,,,,,,,,,,,,SXC2251TG.0,,,,,,,,,,,,,1,,,,,,,,,10,-48.89791,-10.57572,
BRTR BT14 Ap. do Rio Negro ll,22WNBPEYG6J1BT14,BT14,6J1,21ALL112YG5_MM,,UR271681778,1,49,16,16,49,SYE9059ZS.0,NK525VIP3,NK525VIP3,,22WNBPEYG6J1,,1,5,,,5,,,,,,,,,,,1,,,SYE9059ZS.0,59,,,,,,,,,,,,1,,,127,252,,,,,10,-48.15128,-10.01226,
BRTR BT08 Nova Rosalandia,22WNBPEYG6J1BT08,BT08,6J1,21ALL112XXV_MM,,UR271683235,3,131,35,16,985,P3858PWU,P3858PWU,P3858PWU,,22WNBPEYG6J1,,,5,,,,,,,,,,,,,,,,,P3858PWU,,,,,,,,,,,,,1,,,,,,,,,10,-48.89791,-10.57572,
BRTR BT14 Ap. do Rio Negro ll,22WNBPEYG6J1BT14,BT14,6J1,21ALL112YGF_MM,,UR271681750,2,77,22,32,77,SZF558ZL.0,NS91VIP3,NS91VIP3,,22WNBPEYG6J1,,2,5,,,2,,,,,,,,,,,1,,,SZF558ZL.0,,,,,,,,,,,,,1,,,,,,,,,10,-48.15128,-10.01226,
BRTR BT14 Ap. do Rio Negro ll,22WNBPEYG6J1BT14,BT14,6J1,21ALL112YFM_MM,,UR271681684,3,143,35,17,143,SXD3249ZL.0,NS75VIP3,NS75VIP3,,22WNBPEYG6J1,,2,5,,,5,,,,,,,,,,,1,,,SXD3249ZL.0,,,,,,,,,,,,,1,,,,,,,,,10,-48.15128,-10.01226,
BRTR BT08 Nova Rosalandia,22WNBPEYG6J1BT08,BT08,6J1,21ALL112XX1_MM,,UR271683249,3,117,32,1,972,B2401PWU,B2401PWU,B2401PWU,,22WNBPEYG6J1,,,5,,,,,,,,,,,,,,,,,B2401PWU,,,,,,,,,,,,,1,,,,,,,,,10,-48.89791,-10.57572,
BRTR BT14 Ap. do Rio Negro ll,22WNBPEYG6J1BT14,BT14,6J1,21ALL112XXC_MM,,UR271681772,1,55,17,33,55,FS512PWU,FS512PWU,FS512PWU,,22WNBPEYG6J1,,1,5,,,3,,,,,,,,,,,1,,,FS512PWU,60,,,,,,,,,,,,1,,,128,228,,,,,10,-48.15128,-10.01226,
BRTR BT14 Ap. do Rio Negro ll,22WNBPEYG6J1BT14,BT14,6J1,21ALL112YGC_MM,,UR271681730,2,97,26,32,97,SZE6111ZL.0,SZE6111ZL.0,SZE6111ZL.0,,22WNBPEYG6J1,,1,5,,,2,,,,,,,,,,,1,,,SZE6111ZL.0 SYN,,,,,,,,,,,,,1,,,,,,,,,10,-48.15128,-10.01226,
BRTR BT08 Nova Rosalandia,22WNBPEYG6J1BT08,BT08,6J1,21ALL112XXV_MM,,UR271683265,2,101,28,1,956,P3858PWU,P3858PWU,P3858PWU,,22WNBPEYG6J1,,,5,,,,,,,,,,,,,,,,,P3858PWU,,,,,,,,,,,,,1,,,,,,,,,10,-48.89791,-10.57572,
BRTR BT14 Ap. do Rio Negro ll,22WNBPEYG6J1BT14,BT14,6J1,21ALL112YFP_MM,,UR271681801,1,26,12,40,26,SXF258WT.0,NS95VIP2,NS95VIP2,,22WNBPEYG6J1,,1,5,,,3,,,,,,,,,,,2,,,SXF258WT.0,61,,,,,,,,,,,,5,,,130,256,,,,,10,-48.15128,-10.01226,
BRTR BT14 Ap. do Rio Negro ll,22WNBPEYG6J1BT14,BT14,6J1,21ALL112XWV_MM,,UR271681793,1,34,13,25,34,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNBPEYG6J1,,1,5,,,4,,,,,,,,,,,1,,,AS1820PRO3,56,,,,,,,,,,,,1,,,129,262,,,,,10,-48.15128,-10.01226,
BRTR BT14 Ap. do Rio Negro ll,22WNBPEYG8Z2BT14,BT14,8Z2,21ALL112XU2_MM,,UR271561987,1,4,3,25,4,SXE3279ZL.0,SXE3279ZL.0,SXE3279ZL.0,,22WNBPEYG8Z2,,,5,,,7,,,,,,,,,,,1,,,SXE3279ZL.0,61,,,,,,,,,,,,1,,,127,270,,,,,10,-48.15128,-10.01226,
BRTR BT14 Ap. do Rio Negro ll,22WNBPEYG6J1BT14,BT14,6J1,21ALL112YFL_MM,,UR271681769,2,58,18,24,58,SXD3239ZL.0,NK467VIP3,NK467VIP3,,22WNBPEYG6J1,,1,5,,,6,,,,,,,,,,,1,,,SXD3239ZL.0,,,,,,,,,,,,,1,,,,,,,,,10,-48.15128,-10.01226,
BRTR BT08 Nova Rosalandia,22WNBPEYG6J1BT08,BT08,6J1,21ALL112YFX_MM,,UR271683347,1,19,7,16,873,SYC7161ZL.0,SYC7161ZL.0,SYC7161ZL.0,,22WNBPEYG6J1,,,5,,,,,,,,,,,,,,,,,SYC7161ZL.0,48,,,,,,,,,,,,5,,,,,,,,,10,-48.89791,-10.57572,
BRTR BT08 Nova Rosalandia,22WNBPEYG6J1BT08,BT08,6J1,21ALL112YF4_MM,,UR271683348,1,18,7,24,874,SYN555 VIP3,NK555VIP3,NK555VIP3,,22WNBPEYG6J1,,,5,,,,,,,,,,,,,,,,,SX8934ZS.0,63,,,,,,,,,,,,1,,,,,,,,,10,-48.89791,-10.57572,
BRTR BT14 Ap. do Rio Negro ll,22WNBPEYG6J1BT14,BT14,6J1,21ALL112YFA_MM,,UR271681825,1,2,7,9,2,SXC2251TG.0,SXC2251TG.0,SXC2251TG.0,,22WNBPEYG6J1,,1,5,,,3,,,,,,,,,,,1,,,SXC2251TG.0,56,,,,,,,,,,,,5,,,126,267,,,,,10,-48.15128,-10.01226,
BRTR BT14 Ap. do Rio Negro ll,22WNBPEYG6J1BT14,BT14,6J1,21ALL112YF4_MM,,UR271681720,2,107,28,32,107,SYN555 VIP3,NK555VIP3,NK555VIP3,,22WNBPEYG6J1,,2,5,,,3,,,,,,,,,,,2,,,SX8934ZS.0,,,,,,,,,,,,,1,,,,,,,,,10,-48.15128,-10.01226,
BRTR BT08 Nova Rosalandia,22WNBPEYG6J1BT08,BT08,6J1,21ALL112YFG_MM,,UR271683234,3,132,35,8,984,SXD218ZS.0,NS80VIP3,NS80VIP3,,22WNBPEYG6J1,,,5,,,,,,,,,,,,,,,,,SXD218ZS.0,,,,,,,,,,,,,1,,,,,,,,,10,-48.89791,-10.57572,
BRTR BT14 Ap. do Rio Negro ll,22WNBPEYG8Z2BT14,BT14,8Z2,21ALL112XU5_MM,,UR271561984,1,7,4,32,7,SXD2350ZS.0,SXD2350ZS.0 B6T7T943ZS.2\LOYFB356,SXD2350ZS.0 B6T7T943ZS.2\LOYFB356,,22WNBPEYG8Z2,,,5,,,4,,,,,,,,,,,2,,,SXD2350ZS.0,60,,,,,,,,,,,,1,,,132,274,,,,,10,-48.15128,-10.01226,
BRTR BT14 Ap. do Rio Negro ll,22WNBPEYG6J1BT14,BT14,6J1,21ALL112YGE_MM,,UR271681675,3,152,37,9,152,SZF558WT.0,NS91VIP2,NS91VIP2,,22WNBPEYG6J1,,1,5,,,2,,,,,,,,,,,1,,,SZF558WT.0,,,,,,,,,,,,,9,,,,,,,,,10,-48.15128,-10.01226,
BRTR BT08 Nova Rosalandia,22WNBPEYG8Z2BT08,BT08,8Z2,21ALL112XTY_MM,,UR271561870,1,1,43,37,1,SYA7470ZS.0,SYA7470ZS.0,SYA7470ZS.0,,22WNBPEYG8Z2,,,5,,,,,,,,,,,,,,,,,SYA7470ZS.0,60,,,,,,,,,,,,9,,,,,,,,,10,-48.89791,-10.57572,
BRTR BT14 Ap. do Rio Negro ll,22WNBPEYG6J1BT14,BT14,6J1,21ALL112YEY_MM,,UR271681797,1,30,12,8,30,SX7005ZS.0,NK505VIP3,NK505VIP3,,22WNBPEYG6J1,,1,5,,,4,,,,,,,,,,,1,,,SX7005ZS.0,59,,,,,,,,,,,,1,,,133,280,,,,,10,-48.15128,-10.01226,
BRTR BT14 Ap. do Rio Negro ll,22WNBPEYG6J1BT14,BT14,6J1,21ALL112YF4_MM,,UR271681724,2,103,27,17,103,SYN555 VIP3,NK555VIP3,NK555VIP3,,22WNBPEYG6J1,,3,5,,,2,,,,,,,,,,,2,,,SX8934ZS.0,,,,,,,,,,,,,1,,,,,,,,,10,-48.15128,-10.01226,
BRTR BT14 Ap. do Rio Negro ll,22WNBPEYG6J1BT14,BT14,6J1,21ALL112YF4_MM,,UR271681745,2,82,23,9,82,SYN555 VIP3,NK555VIP3,NK555VIP3,,22WNBPEYG6J1,,2,5,,,3,,,,,,,,,,,2,,,SX8934ZS.0,,,,,,,,,,,,,9,,,,,,,,,10,-48.15128,-10.01226,
BRTR BT14 Ap. do Rio Negro ll,22WNBPEYG6J1BT14,BT14,6J1,21ALL112YFB_MM,,UR271681658,3,169,40,16,169,SXC2251ZL.0,SXC2251ZL.0,SXC2251ZL.0,,22WNBPEYG6J1,,2,5,,,5,,,,,,,,,,,1,,,SXC2251ZL.0,,,,,,,,,,,,,1,,,,,,,,,10,-48.15128,-10.01226,
BRTR BT14 Ap. do Rio Negro ll,22WNBPEYG6J1BT14,BT14,6J1,21ALL112YG6_MM,,UR271681669,3,158,38,24,158,SYN8A98ZS.0,FEROZVIP3,FEROZVIP3,,22WNBPEYG6J1,,3,5,,,5,,,,,,,,,,,2,,,SYN8A98ZS.0,,,,,,,,,,,,,5,,,,,,,,,10,-48.15128,-10.01226,
BRTR BT08 Nova Rosalandia,22WNBPEYG8Z2BT08,BT08,8Z2,21ALL112XTZ_MM,,UR271561869,1,2,44,44,2,SYC7209ZS.0,SYC7209ZS.0,SYC7209ZS.0,,22WNBPEYG8Z2,,,5,,,,,,,,,,,,,,,,,SYC7209ZS.0,60,,,,,,,,,,,,9,,,,,,,,,10,-48.89791,-10.57572,
BRTR BT08 Nova Rosalandia,22WNBPEYG6J1BT08,BT08,6J1,21ALL112YGB_MM,,UR271683224,3,142,38,9,997,SZE6111TG.0,SZE6111TG.0,SZE6111TG.0,,22WNBPEYG6J1,,,6,,,,,,,,,,,,,,,,,SZE6111TG.0,,,,,,,,,,,,,1,,,,,,,,,10,-48.89791,-10.57572,
BRTR BT14 Ap. do Rio Negro ll,22WNBPEYG6J1BT14,BT14,6J1,21ALL112YG9_MM,,UR271681718,2,109,28,16,109,SZD5031ZL.0,SZD5031ZL.0,SZD5031ZL.0,,22WNBPEYG6J1,,1,6,,,5,,,,,,,,,,,1,,,SZD5031ZL.0,,,,,,,,,,,,,1,,,,,,,,,10,-48.15128,-10.01226,
BRTR BT08 Nova Rosalandia,22WNBPEYG6J1BT08,BT08,6J1,21ALL112YF4_MM,,UR271683349,1,17,7,32,875,SYN555 VIP3,NK555VIP3,NK555VIP3,,22WNBPEYG6J1,,,6,,,,,,,,,,,,,,,,,SX8934ZS.0,63,,,,,,,,,,,,1,,,,,,,,,10,-48.89791,-10.57572,
BRTR BT08 Nova Rosalandia,22WNBPEYG6J1BT08,BT08,6J1,21ALL112XWV_MM,,UR271683332,1,34,11,24,890,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNBPEYG6J1,,,6,,,,,,,,,,,,,,,,,AS1820PRO3,60,,,,,,,,,,,,1,,,,,,,,,10,-48.89791,-10.57572,
BRTR BT14 Ap. do Rio Negro ll,22WNBPEYG6J1BT14,BT14,6J1,21ALL112897_MM,,UR271681765,2,62,19,9,62,SYN555 VIP3,NK555VIP3,NK555VIP3,,22WNBPEYG6J1,,2,6,,,3,,,,,,,,,,,1,,,SX8934ZS.0,,,,,,,,,,,,,1,,,,,,,,,10,-48.15128,-10.01226,
BRTR BT14 Ap. do Rio Negro ll,22WNBPEYG6J1BT14,BT14,6J1,21ALL112YGF_MM,,UR271681670,3,157,38,32,157,SZF558ZL.0,NS91VIP3,NS91VIP3,,22WNBPEYG6J1,,3,6,,,3,,,,,,,,,,,1,,,SZF558ZL.0,,,,,,,,,,,,,1,,,,,,,,,10,-48.15128,-10.01226,
BRTR BT08 Nova Rosalandia,22WNBPEYG6J1BT08,BT08,6J1,21ALL112YG2_MM,,UR271683221,3,145,39,32,1003,SYC7441ZL.0,SYC7441ZL.0,SYC7441ZL.0,,22WNBPEYG6J1,,,6,,,,,,,,,,,,,,,,,SYC7441ZL.0,,,,,,,,,,,,,1,,,,,,,,,10,-48.89791,-10.57572,
BRTR BT08 Nova Rosalandia,22WNBPEYG6J1BT08,BT08,6J1,21ALL112YEV_MM,,UR271683206,3,160,42,25,1015,SW8015ZL.0,NS88VIP3,NS88VIP3,,22WNBPEYG6J1,,,6,,,,,,,,,,,,,,,,,SW8015ZL.0,,,,,,,,,,,,,5,,,,,,,,,10,-48.89791,-10.57572,
BRTR BT14 Ap. do Rio Negro ll,22WNBPEYG6J1BT14,BT14,6J1,21ALL112YFM_MM,,UR271681800,1,27,12,32,27,SXD3249ZL.0,NS75VIP3,NS75VIP3,,22WNBPEYG6J1,,2,6,,,4,,,,,,,,,,,1,,,SXD3249ZL.0,65,,,,,,,,,,,,1,,,107,274,,,,,10,-48.15128,-10.01226,
BRTR BT08 Nova Rosalandia,22WNBPEYG6J1BT08,BT08,6J1,21ALL112YG1_MM,,UR271683223,3,143,38,17,998,SYC7351ZL.0,SYC7351ZL.0,SYC7351ZL.0,,22WNBPEYG6J1,,,6,,,,,,,,,,,,,,,,,SYC7351ZL.0,,,,,,,,,,,,,1,,,,,,,,,10,-48.89791,-10.57572,
BRTR BT14 Ap. do Rio Negro ll,22WNBPEYG6J1BT14,BT14,6J1,21ALL112XXK_MM,,UR271681659,3,168,40,24,168,MG580PWU,MG580PWU,MG580PWU,,22WNBPEYG6J1,,2,6,,,6,,,,,,,,,,,2,,,MG580PWU,,,,,,,,,,,,,1,,,,,,,,,10,-48.15128,-10.01226,
BRTR BT08 Nova Rosalandia,22WNBPEYG6J1BT08,BT08,6J1,21ALL112YGB_MM,,UR271683345,1,21,8,1,876,SZE6111TG.0,SZE6111TG.0,SZE6111TG.0,,22WNBPEYG6J1,,,6,,,,,,,,,,,,,,,,,SZE6111TG.0,42,,,,,,,,,,,,1,,,,,,,,,10,-48.89791,-10.57572,
BRTR BT08 Nova Rosalandia,22WNBPEYG6J1BT08,BT08,6J1,21ALL112YG2_MM,,UR271683306,2,60,17,8,912,SYC7441ZL.0,SYC7441ZL.0,SYC7441ZL.0,,22WNBPEYG6J1,,,6,,,,,,,,,,,,,,,,,SYC7441ZL.0,,,,,,,,,,,,,1,,,,,,,,,10,-48.89791,-10.57572,
BRTR BT08 Nova Rosalandia,22WNBPEYG6J1BT08,BT08,6J1,21ALL112YGF_MM,,UR271683266,2,100,27,8,952,SZF558ZL.0,NS91VIP3,NS91VIP3,,22WNBPEYG6J1,,,6,,,,,,,,,,,,,,,,,SZF558ZL.0,,,,,,,,,,,,,5,,,,,,,,,10,-48.89791,-10.57572,
BRTR BT14 Ap. do Rio Negro ll,22WNBPEYG6J1BT14,BT14,6J1,21ALL112XWZ_MM,,UR271681788,1,39,14,16,39,AS1868PRO3,AS1868PRO3,AS1868PRO3,,22WNBPEYG6J1,,1,6,,,4,,,,,,,,,,,2,,,AS1868PRO3,55,,,,,,,,,,,,1,,,125,253,,,,,10,-48.15128,-10.01226,
BRTR BT08 Nova Rosalandia,22WNBPEYG6J1BT08,BT08,6J1,21ALL112YF4_MM,,UR271683335,1,31,10,17,886,SYN555 VIP3,NK555VIP3,NK555VIP3,,22WNBPEYG6J1,,,6,,,,,,,,,,,,,,,,,SX8934ZS.0,59,,,,,,,,,,,,1,,,,,,,,,10,-48.89791,-10.57572,
BRTR BT14 Ap. do Rio Negro ll,22WNBPEYG6J1BT14,BT14,6J1,21ALL112YF4_MM,,UR271681698,3,129,32,16,129,SYN555 VIP3,NK555VIP3,NK555VIP3,,22WNBPEYG6J1,,2,6,,,3,,,,,,,,,,,1,,,SX8934ZS.0,,,,,,,,,,,,,1,,,,,,,,,10,-48.15128,-10.01226,
BRTR BT08 Nova Rosalandia,22WNBPEYG6J1BT08,BT08,6J1,21ALL112YEK_MM,,UR271683337,1,29,10,1,884,SZE5130,SZE5130,SZE5130,,22WNBPEYG6J1,,,6,,,,,,,,,,,,,,,,,SZE5130,41,,,,,,,,,,,,1,,,,,,,,,10,-48.89791,-10.57572,
BRTR BT08 Nova Rosalandia,22WNBPEYG6J1BT08,BT08,6J1,21ALL112YFH_MM,,UR271683320,1,46,14,9,901,SXD228ZS.0,NK520VIP3,NK520VIP3,,22WNBPEYG6J1,,,6,,,,,,,,,,,,,,,,,SXD228ZS.0,45,,,,,,,,,,,,1,,,,,,,,,10,-48.89791,-10.57572,
BRTR BT08 Nova Rosalandia,22WNBPEYG6J1BT08,BT08,6J1,21ALL112YF4_MM,,UR271683200,3,166,44,9,1021,SYN555 VIP3,NK555VIP3,NK555VIP3,,22WNBPEYG6J1,,,6,,,,,,,,,,,,,,,,,SX8934ZS.0,,,,,,,,,,,,,1,,,,,,,,,10,-48.89791,-10.57572,
BRTR BT14 Ap. do Rio Negro ll,22WNBPEYG6J1BT14,BT14,6J1,21ALL112XXK_MM,,UR271681762,2,65,19,33,65,MG580PWU,MG580PWU,MG580PWU,,22WNBPEYG6J1,,2,6,,,1,,,,,,,,,,,1,,,MG580PWU,,,,,,,,,,,,,9,,,,,,,,,10,-48.15128,-10.01226,
BRTR BT08 Nova Rosalandia,22WNBPEYG6J1BT08,BT08,6J1,21ALL112XX1_MM,,UR271683358,1,8,4,25,863,B2401PWU,B2401PWU,B2401PWU,,22WNBPEYG6J1,,,6,,,,,,,,,,,,,,,,,B2401PWU,59,,,,,,,,,,,,5,,,,,,,,,10,-48.89791,-10.57572,
BRTR BT08 Nova Rosalandia,22WNBPEYG6J1BT08,BT08,6J1,21ALL112YG8_MM,,UR271683217,3,149,40,1,1004,SZC4141ZL.0,SZC4141ZL.0,SZC4141ZL.0,,22WNBPEYG6J1,,,6,,,,,,,,,,,,,,,,,SZC4141ZL.0,,,,,,,,,,,,,1,,,,,,,,,10,-48.89791,-10.57572,
BRTR BT08 Nova Rosalandia,22WNBPEYG6J1BT08,BT08,6J1,21ALL112YG9_MM,,UR271683212,3,154,41,24,1010,SZD5031ZL.0,SZD5031ZL.0,SZD5031ZL.0,,22WNBPEYG6J1,,,6,,,,,,,,,,,,,,,,,SZD5031ZL.0,,,,,,,,,,,,,1,,,,,,,,,10,-48.89791,-10.57572,
BRTR BT08 Nova Rosalandia,22WNBPEYG6J1BT08,BT08,6J1,21ALL112YGE_MM,,UR271683230,3,136,36,25,991,SZF558WT.0,NS91VIP2,NS91VIP2,,22WNBPEYG6J1,,,6,,,,,,,,,,,,,,,,,SZF558WT.0,,,,,,,,,,,,,1,,,,,,,,,10,-48.89791,-10.57572,
BRTR BT14 Ap. do Rio Negro ll,22WNBPEYG6J1BT14,BT14,6J1,21ALL112897_MM,,UR271681818,1,9,8,16,9,SYN555 VIP3,NK555VIP3,NK555VIP3,,22WNBPEYG6J1,,2,6,,,4,,,,,,,,,,,2,,,SX8934ZS.0,58,,,,,,,,,,,,1,,,144,283,,,,,10,-48.15128,-10.01226,
BRTR BT14 Ap. do Rio Negro ll,22WNBPEYG6J1BT14,BT14,6J1,21ALL112XXK_MM,,UR271681820,1,7,8,32,7,MG580PWU,MG580PWU,MG580PWU,,22WNBPEYG6J1,,2,6,,,6,,,,,,,,,,,1,,,MG580PWU,56,,,,,,,,,,,,1,,,139,233,,,,,10,-48.15128,-10.01226,
BRTR BT08 Nova Rosalandia,22WNBPEYG8Z2BT08,BT08,8Z2,21ALL112XTZ_MM,,UR271561858,2,13,55,37,13,SYC7209ZS.0,SYC7209ZS.0,SYC7209ZS.0,,22WNBPEYG8Z2,,,6,,,,,,,,,,,,,,,,,SYC7209ZS.0,59,,,,,,,,,,,,9,,,,,,,,,10,-48.89791,-10.57572,
BRTR BT14 Ap. do Rio Negro ll,22WNBPEYG6J1BT14,BT14,6J1,21ALL112YF4_MM,,UR271681799,1,28,12,24,28,SYN555 VIP3,NK555VIP3,NK555VIP3,,22WNBPEYG6J1,,2,6,,,3,,,,,,,,,,,2,,,SX8934ZS.0,63,,,,,,,,,,,,1,,,149,271,,,,,10,-48.15128,-10.01226,
