PSS:EXT:LOC:LOCNM,PSS:EXT:EXTID,BreedingStage,PSS:EXT:LOC:LOCCD,PSS:EXT:EXTNO,T,PSS:EEXT:MAT:MATID,PSS:PLOT:BARCD,PSS:BARCD,PSS:REPNO,PSS:PLTID,PSS:STRNG,PSS:STROW,PSS:MSEQNO,PSS:EEXT:MAT:ABBRC,PSS:EEXT:MAT:HGHNM,PSS:EEXT:MAT:VH:VHNM,PSS:EEXT:MAT:GHTV,PSS:EXT:EXP:EXTID,PSS:DLLFR,PSS:SCLBR,PSS:GRLSR,PSS:SRSTR,PSS:ANLBR,PSS:CRSTR,PSS:HELMR,PSS:LFSPR,PSS:STRIP,PSS:STRSR,PSS:EARTR,PSS:HEL1R,PSS:HEL2R,PSS:HEL3R,PSS:FEARN,PSS:FLISP,PSS:VIRUR,PSS:COSTR,PSS:PRMDN,PSS:PRMDP,PSS:EEXT:MAT:VH:VHNO,PSS:STD_N,PSS:BRRNN,PSS:YGSMN,PSS:YGMRN,PSS:rGWTPN,PSS:TWHMN,PSS:BRRNP,PSS:GWTPN,PSS:GMSTP,PSS:YGHMN,PSS:rGMSTP,PSS:TWSMN,PSS:PLTQR,PSS:tGWTPN,PSS:tGMSTP,PSS:ERHTN,PSS:PLHTN,PSS:SLK5N,PSS:POL5D,PSS:SLK5D,PSS:POL5N,PSS:EXT:LOC:GEODV,PSS:EXT:LOC:LONG,PSS:EXT:LOC:LAT,PSS:EXT:EXP:REMRK
BRTR BL39,22WNBPEYG6I1BL39,PLC6.1,BL39,6I1,6,21ALL112YEM_MM,,UR271347725,1,1003,2,17,30,FORMULAWT.0,FORMULAVIP2,FORMULAVIP2,,22WNBPEYG6I1,3.0000,,,,,,,,,,,,,,,,,1.0000,,,FORMULAWT.0,38,,,,,,,,,,,,,,,,,,,,,9,-52.17083000,-13.60493000,
BRTR BL12,22WNBPEYG6I1BL12,PLC6.1,BL12,6I1,6,21ALL112YEM_MM,,UR271374449,1,1003,2,17,30,FORMULAWT.0,FORMULAVIP2,FORMULAVIP2,,22WNBPEYG6I1,,,,,,,,,,,,,,,,,,,,,FORMULAWT.0,,,,,,,,,,,,,,,,,,,,,,9,-56.14570000,-13.31910000,
BRTR BL10,22WNMTYG460BL10,PLC4,BL10,460,4,21ALL112XWV_MM,,UR272498484,1,1003,60,29,3,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNMTYG460,,3.0,,,,,,2,,,,,,,,,,,,,AS1820PRO3,,,,,,,,,,,,,1,,,,,,,,,9,-55.94174000,-12.98987000,
BRTR BL10,22WNMTYG461BL10,PLC4,BL10,461,4,21ALL112XWV_MM,,UR272503614,1,1003,15,92,885,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNMTYG461,,2.0,,,,,,2,,,,,,,,,,,,,AS1820PRO3,,,,,,,,,,,,,1,,,,,,,,,9,-55.94174000,-12.98987000,
BRTR BL16,22WNMTYG501BL16,PLC5,BL16,501,5,21MT500133,,UR272613499,1,1003,2,9,3,8CEB17ZS.0/7FEB67,SYB7302ZL.0,SYB7302ZL.0,,22WNMTYG501,3.0000,,,,,,,,,,,,,,,,,,,,SYB7302ZL.0,52,,,,,,,,,,,,1,,,,,,,,,9,-55.92769000,-13.23565000,
BRTR BL28,22WNMTYG420BL28,PLC4,BL28,420,4,21ALL112XWV_MM,,UR272499909,1,1003,39,33,153,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNMTYG420,,,,,,,,,,,,,,,,,,,,,AS1820PRO3,23,,,,,,,,,,,,1,,,,,,,,,9,-55.17203000,-15.33561000,
BRTR BL12,22WNMTYG501BL12,PLC5,BL12,501,5,21MT500039,,UR272612385,1,1003,2,9,3,2DEB35ZL.3/WTP6741,SYC7212ZL.0,SYC7212ZL.0,,22WNMTYG501,,,,,,,,,,,,,,,,,,,,,SYC7212ZL.0,,,,,,,,,,,,,,,,,,,,,,9,-56.14570000,-13.31910000,
BRTR BL18,22WNMTYG470BL18,PLC4,BL18,470,4,21ALL112XWV_MM,,UR272566142,1,1003,10,9,3,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNMTYG470,1.0000,,,,,,,,,,,,,,,,,,,,AS1820PRO3,,,,,,,,,,,,,1,,,,,,,,,9,-58.51884000,-13.59584000,
BRTR BL28,22WNMTYG418BL28,PLC4,BL28,418,4,21ALL112XWV_MM,,UR272488623,1,1003,2,89,3,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNMTYG418,,,,,,,,,,,,,,,,,,,,,AS1820PRO3,20,,,,,,,,,,,,5,,,,,,,,,9,-55.17203000,-15.33561000,
BRTR BL18,22WNMTYG459BL18,PLC4,BL18,459,4,21ALL112XWV_MM,,UR272485263,1,1003,55,1,156,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNMTYG459,,,,,,,,,,,,,,,,,,,,,AS1820PRO3,,,,,,,,,,,,,1,,,,,,,,,9,-58.51884000,-13.59584000,
BRTR BL12,22WNMTYG466BL12,PLC4,BL12,466,4,21ALL112XWV_MM,,UR272478168,1,1003,2,89,3,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNMTYG466,,2.0,,,,,,,,,,,,,,,,,,,AS1820PRO3,,,,,,,,,,,,,,,,,,,,,,9,-56.14570000,-13.31910000,
BRTR BL28,22WNMTYG501BL28,PLC5,BL28,501,5,21MT500091,,UR272611041,1,1003,2,9,3,B7T7T812ZS.4/2GHB05,SYC7382ZL.0,SYC7382ZL.0,,22WNMTYG501,,2.0,,,,,,2,,,,,,,,,,2.0000,,,SYC7382ZL.0,56,,,,,,,,,,,,5,,,,,,,,,9,-55.17203000,-15.33561000,
BRTR BL28,21WNBPADISE1BL28,Sentinela,BL28,SE1,S,20ALL112X9U_MM,,UR271755261,1,1003,1,9,3,30A37PWU,30A37PWU,30A37PWU,,21WNBPADISE1,,3.0,,,,,,,,,,,,,,,,,,,30A37PWU,,,,,,,,,,,,,,,,,,,,,,9,-55.17203000,-15.33561000,
BRTR BL28,22WNBPEYG6I3BL28,PLC6.1,BL28,6I3,6,21ALL112XXK_MM,,UR271371186,1,1003,3,16,3,MG580PWU,MG580PWU,MG580PWU,,22WNBPEYG6I3,,,,,,,,,,,,,,,,,,,,,MG580PWU,,,,,,,,,,,,,9,,,,,,,,,9,-55.17203000,-15.33561000,
BRTR BL18,22WNMTYG460BL18,PLC4,BL18,460,4,21ALL112XWV_MM,,UR272488752,1,1003,8,101,3,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNMTYG460,,,,,,,,,,,,,,,,,,,,,AS1820PRO3,,,,,,,,,,,,,1,,,,,,,,,9,-58.51884000,-13.59584000,
BRTR BL12,22WNMTYG470BL12,PLC4,BL12,470,4,21ALL112XWV_MM,,UR272564834,1,1003,18,65,3,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNMTYG470,,2.0,,,,,,,,,,,,,,,,,,,AS1820PRO3,,,,,,,,,,,,,,,,,,,,,,9,-56.14570000,-13.31910000,
BRTR BL28,22WNMTYG458BL28,PLC4,BL28,458,4,21ALL112XWV_MM,,UR272495094,1,1003,2,169,3,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNMTYG458,,,,,,,,,,,,,,,,,,,,,AS1820PRO3,24,,,,,,,,,,,,1,,,,,,,,,9,-55.17203000,-15.33561000,
BRTR BL10,22WNMTYG470BL10,PLC4,BL10,470,4,21ALL112XWV_MM,,UR272568215,1,1003,10,9,3,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNMTYG470,,4.0,,,,,,,,,,,,,,,,,,,AS1820PRO3,,,,,,,,,,,,,1,,,,,,,,,9,-55.94174000,-12.98987000,
BRTR BL18,22WNMTYG463BL18,PLC4,BL18,463,4,21ALL112XWV_MM,,UR272501067,1,1003,28,145,3,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNMTYG463,,,,,,,,,,,,,,,,,,,,,AS1820PRO3,,,,,,,,,,,,,1,,,,,,,,,9,-58.51884000,-13.59584000,
BRTR BL28,22WNBPEYG6I2BL28,PLC6.1,BL28,6I2,6,21ALL112YG4_MM,,UR271362804,1,1003,3,1,3,SYC7510ZS.0,NK506VIP3,NK506VIP3,,22WNBPEYG6I2,,,,,,,,,,,,,,,,,,,,,SYC7510ZS.0,51,,,,,,,,,,,,1,,,,,,,,,9,-55.17203000,-15.33561000,MAPEAR LATERALMENTE PAR POSSIBILITAR ALTERA플O DE ADUBA플O
BRTR BL18,22WNMTYGLVGBL18,PLC4,BL18,LVG,L,21ALL112XWV_MM,,UR272562677,1,1003,17,20,3,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNMTYGLVG,,,,,,,,,,,,,,,,,,,,,AS1820PRO3,,,,,,,,,,,,,1,,,,,,,,,9,-58.51884000,-13.59584000,
BRTR BL10,22WNMTYG420BL10,PLC4,BL10,420,4,21ALL112XWV_MM,,UR272473806,1,1003,2,89,603,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNMTYG420,,2.0,,,,,,2,,,,,,,,,,,,,AS1820PRO3,,,,,,,,,,,,,1,,,,,,,,,9,-55.94174000,-12.98987000,
BRTR BL25,21WNBPADISE1BL25,Sentinela,BL25,SE1,S,20ALL112X9U_MM,,UR271755146,1,1003,1,9,3,30A37PWU,30A37PWU,30A37PWU,,21WNBPADISE1,3.0000,,,,,,,,,,,,,,,,,,,,30A37PWU,,,,,,,,,,,,,,,,,,,,,,9,-58.08683000,-12.80349000,
BRTR BL28,22WNBPEYG6I1BL28,PLC6.1,BL28,6I1,6,21ALL112YEM_MM,,UR271366298,1,1003,2,49,3,FORMULAWT.0,FORMULAVIP2,FORMULAVIP2,,22WNBPEYG6I1,,3.0,,,,,,4,,,,,,,,,,3.0000,,,FORMULAWT.0,47,,,,,,,,,,,,1,,,,,,,,,9,-55.17203000,-15.33561000,
BRTR BL28,22WNMTYG457BL28,PLC4,BL28,457,4,21ALL112XWV_MM,,UR272504490,1,1003,46,8,3,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNMTYG457,,,,,,,,,,,,,,,,,,,,,AS1820PRO3,21,,,,,,,,,,,,5,,,,,,,,,9,-55.17203000,-15.33561000,
BRTR BL12,22WNMTYG465BL12,PLC4,BL12,465,4,21ALL112XWV_MM,,UR272474997,1,1003,52,8,3,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNMTYG465,,2.0,,,,,,,,,,,,,,,,,,,AS1820PRO3,,,,,,,,,,,,,,,,,,,,,,9,-56.14570000,-13.31910000,
BRTR BL12,22WNMTYGLVGBL12,PLC4,BL12,LVG,L,21ALL112XWV_MM,,UR272565509,1,1003,10,9,3,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNMTYGLVG,,2.0,,,,,2,,,,,,,,,,,,,,AS1820PRO3,,,,,,,,,,,,,,,,,,,,,,9,-56.14570000,-13.31910000,
BRTR BL15,21WNBPADISE1BL15,Sentinela,BL15,SE1,S,20ALL112X9U_MM,,UR271755309,1,1003,1,9,3,30A37PWU,30A37PWU,30A37PWU,,21WNBPADISE1,2.0000,3.0,,,,,,,,,,,,,,,,,,,30A37PWU,,,,,,,,,,,,,,,,,,,,,,9,-56.19940000,-12.85330000,
BRTR BL12,22WNMTYG419BL12,PLC4,BL12,419,4,21ALL112XWV_MM,,UR272479200,1,1003,27,9,3,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNMTYG419,,2.0,,,,,,,,,,,,,,,,,,,AS1820PRO3,,,,,,,,,,,,,,,,,,,,,,9,-56.14570000,-13.31910000,
BRTR BL39,22WNBPEYG6I2BL39,PLC6.1,BL39,6I2,6,21ALL112YG4_MM,,UR271375610,1,1003,3,1,3,SYC7510ZS.0,NK506VIP3,NK506VIP3,,22WNBPEYG6I2,,,,,,,,,,,,,,,,,,,,,SYC7510ZS.0,56,,,,,,,,,,,,,,,,,,,,,9,-52.17083000,-13.60493000,MAPEAR LATERALMENTE PAR POSSIBILITAR ALTERA플O DE ADUBA플O
BRTR BL28,22WNMTYG470BL28,PLC4,BL28,470,4,21ALL112XWV_MM,,UR272567276,1,1003,10,9,3,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNMTYG470,,,,,,,,,,,,,,,,,,1.0000,,,AS1820PRO3,24,,,,,,,,,,,,1,,,,,,,,,9,-55.17203000,-15.33561000,
BRTR BL06,21WNBPADISE1BL06,Sentinela,BL06,SE1,S,21ALL112YF2_MM,,UR271755247,1,1003,1,9,3,SX7331ZS.2,SUPREMOVIP3,SUPREMOVIP3,,21WNBPADISE1,,2.0,,,,,,,,,,,,,,,,,,,SX7331ZS.2,,,,,,,,,,,,,,,,,,,,,,9,-55.84350000,-12.81547000,
BRTR BL28,22WNMTYG419BL28,PLC4,BL28,419,4,21ALL112XWV_MM,,UR272502549,1,1003,34,32,99,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNMTYG419,,,,,,,,,,,,,,,,,,,,,AS1820PRO3,24,,,,,,,,,,,,1,,,,,,,,,9,-55.17203000,-15.33561000,
BRTR BL18,22WNMTYG418BL18,PLC4,BL18,418,4,21ALL112XWV_MM,,UR272481159,1,1003,2,89,3,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNMTYG418,,,,,,,,,,,,,,,,,,,,,AS1820PRO3,,,,,,,,,,,,,1,,,,,,,,,9,-58.51884000,-13.59584000,
BRTR BL10,22WNMTYG501BL10,PLC5,BL10,501,5,21MT500057,,UR272609927,1,1003,2,9,3,WTP6741ZL.2/MTYFD277,SYB7452ZL.0,SYB7452ZL.0,,22WNMTYG501,,6.0,,,,,,,,,,,,,,,,,,,SYB7452ZL.0,,,,,,,,,,,,,1,,,,,,,,,9,-55.94174000,-12.98987000,
BRTR BL28,22WNMTYGLVGBL28,PLC4,BL28,LVG,L,21ALL112XWV_MM,,UR272563526,1,1003,17,20,3,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNMTYGLVG,,,,,,,,,,,,,,,,,,,,,AS1820PRO3,25,,,,,,,,,,,,5,,,,,,,,,9,-55.17203000,-15.33561000,
BRTR BL20,22WNMTYG501BL20,PLC5,BL20,501,5,21MT410015,,UR272618691,1,1003,2,9,3,MTYYG538/2ZRB29ZS.0,SYC7282ZL.0,SYC7282ZL.0,,22WNMTYG501,2.0000,,,,,,,,,,,,,,,,,,,,SYC7282ZL.0,,,,,,,,,,,,,,,,,,,,,,9,-59.27241000,-13.73068000,
BRTR BL10,22WNMTYGLVGBL10,PLC4,BL10,LVG,L,21ALL112XWV_MM,,UR272564681,1,1003,17,20,3,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNMTYGLVG,,4.0,,,,,,,,,,,,,,,,,,,AS1820PRO3,,,,,,,,,,,,,1,,,,,,,,,9,-55.94174000,-12.98987000,
BRTR BL28,22WNMTYG469BL28,PLC4,BL28,469,4,21ALL112XWV_MM,,UR272475642,1,1003,47,180,3,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNMTYG469,,,,,,,,,,,,,,,,,,,,,AS1820PRO3,23,,,,,,,,,,,,1,,,,,,,,,9,-55.17203000,-15.33561000,
BRTR BL10,22WNMTYG465BL10,PLC4,BL10,465,4,21ALL112XWV_MM,,UR272473377,1,1003,35,100,435,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNMTYG465,,3.0,,,,,,1,,,,,,,,,,,,,AS1820PRO3,,,,,,,,,,,,,5,,,,,,,,,9,-55.94174000,-12.98987000,
BRTR BL18,22WNMTYG464BL18,PLC4,BL18,464,4,21ALL112XWV_MM,,UR272497383,1,1003,16,197,3,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNMTYG464,,,,,,,,,,,,,,,,,,,,,AS1820PRO3,,,,,,,,,,,,,1,,,,,,,,,9,-58.51884000,-13.59584000,
BRTR BL12,22WNMTYG469BL12,PLC4,BL12,469,4,21ALL112XWV_MM,,UR272499321,1,1003,52,109,3,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNMTYG469,,2.0,,,,,,,,,,,,,,,,,,,AS1820PRO3,,,,,,,,,,,,,,,,,,,,,,9,-56.14570000,-13.31910000,
BRTR BL10,22WNMTYG419BL10,PLC4,BL10,419,4,21ALL112XWV_MM,,UR272471457,1,1003,40,9,3,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNMTYG419,,4.0,,,,,,,,,,,,,,,,,,,AS1820PRO3,,,,,,,,,,,,,1,,,,,,,,,9,-55.94174000,-12.98987000,
BRTR BL10,22WNMTYG469BL10,PLC4,BL10,469,4,21ALL112XWV_MM,,UR272475513,1,1003,60,145,261,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNMTYG469,,2.0,,,,,2,,,,,,,,,,,,,,AS1820PRO3,,,,,,,,,,,,,1,,,,,,,,,9,-55.94174000,-12.98987000,
BRTR BL10,22WNMTYG464BL10,PLC4,BL10,464,4,21ALL112XWV_MM,,UR272477151,1,1003,28,141,471,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNMTYG464,,2.0,,,,,,1,,,,,,,,,,,,,AS1820PRO3,,,,,,,,,,,,,1,,,,,,,,,9,-55.94174000,-12.98987000,
BRTR BL40,22WNBPEYG6I1BL40,PLC6.1,BL40,6I1,6,21ALL112YEM_MM,,UR271354182,1,1003,2,17,3,FORMULAWT.0,FORMULAVIP2,FORMULAVIP2,,22WNBPEYG6I1,5.0000,,,,,,,,,,,,,,,,,,,,FORMULAWT.0,45,,,,,,,,,,,,,,,,,,,,,9,-51.75430000,-12.42000000,
BRTR BL10,22WNMTYG458BL10,PLC4,BL10,458,4,21ALL112XWV_MM,,UR272483151,1,1003,53,80,3,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNMTYG458,,3.0,,,,,,1,,,,,,,,,,,,,AS1820PRO3,,,,,,,,,,,,,1,,,,,,,,,9,-55.94174000,-12.98987000,
BRTR BL01,22WNMTYG470BL01,PLC4,BL01,470,4,21ALL112XWV_MM,,UR272563832,1,1003,10,9,3,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNMTYG470,,2.0,,,,,,,,,,,,,,,,,,,AS1820PRO3,,,,,,,,,,,,,5,,,,,,,,,9,-55.50362000,-11.69889000,
BRTR BL01,22WNMTYG468BL01,PLC4,BL01,468,4,21ALL112XWV_MM,,UR272502453,1,1003,48,93,1011,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNMTYG468,,2.0,,,,,,,,,,,,,,,,,,,AS1820PRO3,,,,,,,,,,,,,1,,,,,,,,,9,-55.50362000,-11.69889000,
BRTR BL18,22WNMTYG419BL18,PLC4,BL18,419,4,21ALL112XWV_MM,,UR272474853,1,1003,34,32,99,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNMTYG419,3.0000,,,,,,,,,,,,,,,,,,,,AS1820PRO3,,,,,,,,,,,,,1,,,,,,,,,9,-58.51884000,-13.59584000,
BRTR BL01,22WNMTYG469BL01,PLC4,BL01,469,4,21ALL112XWV_MM,,UR272505042,1,1003,47,180,132,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNMTYG469,,2.0,,,,,,,,,,,,,,,,,,,AS1820PRO3,,,,,,,,,,,,,1,,,,,,,,,9,-55.50362000,-11.69889000,
BRTR BL15,22WNBPEYG6I1BL15,PLC6.1,BL15,6I1,6,21ALL112YEM_MM,,UR271366463,1,1003,2,17,3,FORMULAWT.0,FORMULAVIP2,FORMULAVIP2,,22WNBPEYG6I1,,,,,,,,,,,,,,,,,,,,,FORMULAWT.0,,,,,,,,,,,,,,,,,,,,,,9,-56.19940000,-12.85330000,
BRTR BL16,21WNBPADISE1BL16,Sentinela,BL16,SE1,S,21ALL112YF2_MM,,UR271755240,1,1003,1,9,3,SX7331ZS.2,SUPREMOVIP3,SUPREMOVIP3,,21WNBPADISE1,1.0000,2.0,,,,,,,,,,,,,,,,,,,SX7331ZS.2,,,,,,,,,,,,,,,,,,,,,,9,-55.92769000,-13.23565000,
BRTR BL01,22WNMTYG458BL01,PLC4,BL01,458,4,21ALL112XWV_MM,,UR272478315,1,1003,2,169,150,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNMTYG458,,2.0,,,,,,,,,,,,,,,,,,,AS1820PRO3,,,,,,,,,,,,,1,,,,,,,,,9,-55.50362000,-11.69889000,
BRTR BL01,22WNMTYG501BL01,PLC5,BL01,501,5,21MT500067,,UR272613195,1,1003,2,9,3,B7T7T812ZS.4/1YHB35,SXD2410ZS.0 B7T7T812ZS.4\1YHB35,SXD2410ZS.0 B7T7T812ZS.4\1YHB35,,22WNMTYG501,,5.0,,,,,,,,,,,,,,,,,,,SXD2410ZS.0,55,,,,,,,,,,,,1,,,,,,,,,9,-55.50362000,-11.69889000,
BRTR BL01,22WNMTYG419BL01,PLC4,BL01,419,4,21ALL112XWV_MM,,UR272508366,1,1003,34,32,3,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNMTYG419,,2.0,,,,,,,,,,,,,,,,,,,AS1820PRO3,,,,,,,,,,,,,1,,,,,,,,,9,-55.50362000,-11.69889000,
BRTR BL01,22WNMTYG461BL01,PLC4,BL01,461,4,21ALL112XWV_MM,,UR272474610,1,1003,14,137,1473,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNMTYG461,,2.0,,,,,,,,,,,,,,,,,,,AS1820PRO3,,,,,,,,,,,,,1,,,,,,,,,9,-55.50362000,-11.69889000,
BRTR BL01,22WNMTYG417BL01,PLC4,BL01,417,4,21ALL112XWV_MM,,UR272479104,1,1003,27,9,3,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNMTYG417,,2.0,,,,,,,,,,,,,,,,,,,AS1820PRO3,,,,,,,,,,,,,1,,,,,,,,,9,-55.50362000,-11.69889000,
BRTR BL15,22WNMTYG501BL15,PLC5,BL15,501,5,21MT410015,,UR272617729,1,1003,2,9,3,MTYYG538/2ZRB29ZS.0,SYC7282ZL.0,SYC7282ZL.0,,22WNMTYG501,1.0000,2.0,,,,,,,,,,,,,,,,,,,SYC7282ZL.0,,,,,,,,,,,,,,,,,,,,,,9,-56.19940000,-12.85330000,
BRTR BL32,22WNBPEYG6I1BL32,PLC6.1,BL32,6I1,6,21ALL112YEM_MM,,UR271344939,1,1003,2,17,3,FORMULAWT.0,FORMULAVIP2,FORMULAVIP2,,22WNBPEYG6I1,1.0000,2.0,,,,,2,,,,,,,,,,,,,,FORMULAWT.0,46,,,,,,,,,,,,,,,,,,,,,9,-55.40972000,-15.87111000,
BRTR BL15,22WNBPEOB9I3BL15,Vitrine,BL15,9I3,9,21ALL112YEY_MM,,UR271351223,1,1003,1,9,2,SX7005ZS.0,NK505VIP3,NK505VIP3,,22WNBPEOB9I3,,1.0,,,,,,,,,,,,,,,,,,,SX7005ZS.0,,,,,,,,,,,,,,,,,,,,,,9,-56.19940000,-12.85330000,
BRTR BL01,22WNBPEYG6I1BL01,PLC6.1,BL01,6I1,6,21ALL112YEM_MM,,UR271356838,1,1003,2,49,3,FORMULAWT.0,FORMULAVIP2,FORMULAVIP2,,22WNBPEYG6I1,,5.0,,,,,,,,,,,,,,,,,,,FORMULAWT.0,45,,,,,,,,,,,,,,,,,,,,,9,-55.50362000,-11.69889000,
BRTR BL01,22WNMTYGLVGBL01,PLC4,BL01,LVG,L,21ALL112XWV_MM,,UR272563352,1,1003,17,20,3,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNMTYGLVG,,3.0,,,,,,,,,,,,,,,,,,,AS1820PRO3,,,,,,,,,,,,,1,,,,,,,,,9,-55.50362000,-11.69889000,
BRTR BL32,22WNMTYG501BL32,PLC5,BL32,501,5,21MT500157,,UR272612081,1,1003,2,9,3,WTP6741ZL.2/MTYYF558,SYD7492ZL.0,SYD7492ZL.0,,22WNMTYG501,1.0000,1.0,,,,,4,,,,,,,,,,,,,,SYD7492ZL.0,50,,,,,,,,,,,,1,,,,,,,,,9,-55.40972000,-15.87111000,
BRTR BL21,22WNBPEYG6I1BL21,PLC6.1,BL21,6I1,6,21ALL112YEM_MM,,UR271346796,1,1003,2,17,3,FORMULAWT.0,FORMULAVIP2,FORMULAVIP2,,22WNBPEYG6I1,4.0000,4.0,,,,,,,,,,,,,,,,2.0000,,,FORMULAWT.0,47,,,,,,,,,,,,,,,,,,,,,9,-57.99279000,-13.17798000,
BRTR BL01,22WNMTYG457BL01,PLC4,BL01,457,4,21ALL112XWV_MM,,UR272502177,1,1003,46,8,3,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNMTYG457,,3.0,,,,,,,,,,,,,,,,,,,AS1820PRO3,,,,,,,,,,,,,1,,,,,,,,,9,-55.50362000,-11.69889000,
BRTR BL06,22WNBPEYG6I1BL06,PLC6.1,BL06,6I1,6,21ALL112YEM_MM,,UR271352723,1,1003,2,17,3,FORMULAWT.0,FORMULAVIP2,FORMULAVIP2,,22WNBPEYG6I1,1.0000,3.0,,,,,,,,,,,,,,,,,,,FORMULAWT.0,,,,,,,,,,,,,,,,,,,,,,9,-55.84350000,-12.81547000,
BRTR BL01,22WNMTYG463BL01,PLC4,BL01,463,4,21ALL112XWV_MM,,UR272496675,1,1003,28,145,1143,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNMTYG463,,2.0,,,,,,,,,,,,,,,,,,,AS1820PRO3,,,,,,,,,,,,,1,,,,,,,,,9,-55.50362000,-11.69889000,
BRTR BL01,22WNMTYG418BL01,PLC4,BL01,418,4,21ALL112XWV_MM,,UR272508489,1,1003,2,89,618,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNMTYG418,,3.0,,,,,,,,,,,,,,,,,,,AS1820PRO3,,,,,,,,,,,,,1,,,,,,,,,9,-55.50362000,-11.69889000,
BRTR BL01,22WNMTYG420BL01,PLC4,BL01,420,4,21ALL112XWV_MM,,UR272480652,1,1003,39,33,3,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNMTYG420,,2.0,,,,,,,,,,,,,,,,,,,AS1820PRO3,,,,,,,,,,,,,5,,,,,,,,,9,-55.50362000,-11.69889000,
BRTR BL21,22WNMTYG501BL21,PLC5,BL21,501,5,21ALL112XXV_MM,,UR272614765,1,1003,2,9,155,P3858PWU,P3858PWU,P3858PWU,,22WNMTYG501,,3.0,,,,,,,,,,,,,,,,,,,P3858PWU,54,,,,,,,,,,,,1,,,,,,,,,9,-57.99279000,-13.17798000,
BRTR BL01,22WNMTYG466BL01,PLC4,BL01,466,4,21ALL112XWV_MM,,UR272489016,1,1003,32,181,153,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNMTYG466,,3.0,,,,,,,,,,,,,,,,,,,AS1820PRO3,,,,,,,,,,,,,1,,,,,,,,,9,-55.50362000,-11.69889000,
BRTR BL01,22WNMTYG459BL01,PLC4,BL01,459,4,21ALL112XWV_MM,,UR272486184,1,1003,55,1,3,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNMTYG459,,2.0,,,,,,,,,,,,,,,,,,,AS1820PRO3,,,,,,,,,,,,,1,,,,,,,,,9,-55.50362000,-11.69889000,
BRTR BL01,22WNMTYG467BL01,PLC4,BL01,467,4,21ALL112XWV_MM,,UR272486883,1,1003,41,104,1035,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNMTYG467,,2.0,,,,,,,,,,,,,,,,,,,AS1820PRO3,,,,,,,,,,,,,5,,,,,,,,,9,-55.50362000,-11.69889000,
BRTR BL01,22WNMTYG460BL01,PLC4,BL01,460,4,21ALL112XWV_MM,,UR272495223,1,1003,8,101,648,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNMTYG460,,2.0,,,,,,,,,,,,,,,,,,,AS1820PRO3,,,,,,,,,,,,,1,,,,,,,,,9,-55.50362000,-11.69889000,
