#,PSS:EXT:LOC:LOCNM,PSS:EXT:EXTID,PSS:EXT:LOC:LOCCD,PSS:EXT:EXTNO,PSS:EEXT:MAT:MATID,PSS:PLOT:BARCD,PSS:BARCD,PSS:REPNO,PSS:PLTID,PSS:STRNG,PSS:STROW,PSS:MSEQNO,PSS:EEXT:MAT:ABBRC,PSS:EEXT:MAT:HGHNM,PSS:EEXT:MAT:VH:VHNM,PSS:EEXT:MAT:GHTV,PSS:EXT:EXP:EXTID,PSS:DLLFR,PSS:SCLBR,PSS:GRLSR,PSS:SRSTR,PSS:ANLBR,PSS:CRSTR,PSS:HELMR,PSS:LFSPR,PSS:STRIP,PSS:STRSR,PSS:EARTR,PSS:HEL1R,PSS:HEL2R,PSS:HEL3R,PSS:FEARN,PSS:FLISP,PSS:VIRUR,PSS:COSTR,PSS:PRMDN,PSS:PRMDP,PSS:EEXT:MAT:VH:VHNO,PSS:STD_N,PSS:BRRNN,PSS:YGSMN,PSS:YGMRN,PSS:rGWTPN,PSS:TWHMN,PSS:BRRNP,PSS:GWTPN,PSS:GMSTP,PSS:YGHMN,PSS:rGMSTP,PSS:TWSMN,PSS:PLTQR,PSS:tGWTPN,PSS:tGMSTP,PSS:ERHTN,PSS:PLHTN,PSS:SLK5N,PSS:POL5D,PSS:SLK5D,PSS:POL5N,PSS:EXT:LOC:GEODV,PSS:EXT:LOC:LONG,PSS:EXT:LOC:LAT,PSS:EXT:EXP:REMRK,PSS:VSCIN
,BRTR BL12,22WNBPEYG6I1BL12,BL12,6I1,21ALL112YGH_MM,,UR271374352,2,2045,11,72,119,SZF6101ZL.0,SZF6101ZL.0,SZF6101ZL.0,,22WNBPEYG6I1,1.0000,2.0,,,,,,1,,,,,,,,,,,,,SZF6101ZL.0,69,,10010.34,5.89,36.51,,,36.51,17.00,103.72,17.00,,1,,,,,,,,,9,-56.14570000,-13.31910000,,
,BRTR BL15,22WNBPEYG6I1BL15,BL15,6I1,21ALL112YEP_MM,,UR271366366,2,2045,10,17,83,NK455VIP3,NK455VIP3,NK455VIP3,,22WNBPEYG6I1,,,,,,,,,,,,,,,,,,,,,SX6665ZS.0,,,,,41.53,,,41.53,16.85,,16.85,,1,,,,,,,,,9,-56.19940000,-12.85330000,,
,BRTR BL16,22WNBPEYG6I1BL16,BL16,6I1,21ALL112XXA_MM,,UR271346081,2,2045,16,9,142,DKB390PRO4,DKB390PRO4,DKB390PRO4,,22WNBPEYG6I1,5.0000,,,,,,,,,,,,,,,,,,,,DKB390PRO4,59,,8832.56,5.06,32.39,,,32.39,17.45,92.02,17.45,,1,,,,,,,,,9,-55.92769000,-13.23565000,,
,BRTR BL18,22WNBPEYG6I1BL18,BL18,6I1,21ALL112YFC_MM,,UR271367002,2,2045,10,17,83,SXC2320VIP3,NK503VIP3,NK503VIP3,,22WNBPEYG6I1,2.0000,,,,,,,,,,,,,,,,,,,,SXC2320ZS.0,75,,6993.58,3.44,26.58,,,26.58,20.35,75.51,20.35,,5,,,,,,,,,9,-58.51884000,-13.59584000,,
,BRTR BL20,22WNBPEYG6I1BL20,BL20,6I1,21ALL112XWW_MM,,UR271353858,2,2045,17,80,151,AS1822PRO3,AS1822PRO3,AS1822PRO3,,22WNBPEYG6I1,2.0000,,,,,,,,,,,,,,,,,,,,AS1822PRO3,65,,,,36.31,,,,,,17.85,,1,,,,,,,,,9,-59.27241000,-13.73068000,,
,BRTR BL21,22WNBPEYG6I1BL21,BL21,6I1,21ALL112YFJ_MM,,UR271346699,2,2045,10,17,83,SXD2621ZL.0,SXD2621ZL.0 WTP6741ZL.2/2SHB03,SXD2621ZL.0 WTP6741ZL.2/2SHB03,,22WNBPEYG6I1,6.0000,3.0,,,,,,,,,,,,,,,,1.0000,,,SXD2621ZL.0,67,,10073.75,4.23,40.02,,,40.02,23.80,113.69,23.80,,1,,,,,,,,,9,-57.99279000,-13.17798000,,
,BRTR BL25,22WNBPEYG6I1BL25,BL25,6I1,21ALL112YFU_MM,,UR271372304,2,2045,17,80,151,SYB7381ZL.0,SYB7381ZL.0,SYB7381ZL.0,,22WNBPEYG6I1,5.0000,,,,,,,,,,,,,,,,,,,,SYB7381ZL.0,55,,7826.97,4.22,29.09,,,29.09,18.55,82.64,18.55,,5,,,,,,,,,9,-58.08683000,-12.80349000,,
,BRTR BL28,22WNBPEYG6I1BL28,BL28,6I1,21ALL112YG2_MM,,UR271366201,2,2045,10,49,83,SYC7441ZL.0,SYC7441ZL.0,SYC7441ZL.0,,22WNBPEYG6I1,,3.0,,,,,,2,,,,,,,,,,3.0000,,,SYC7441ZL.0,51,,7266.05,3.48,27.79,,,27.79,20.85,78.95,20.85,,1,,,,,,,,,9,-55.17203000,-15.33561000,,
,BRTR BL32,22WNBPEYG6I1BL32,BL32,6I1,21ALL112YFG_MM,,UR271344842,2,2045,16,9,145,SXD218ZS.0,NS80VIP3,NS80VIP3,,22WNBPEYG6I1,1.0000,3.0,,,,,2,,,,,,,,,,,,,,SXD218ZS.0,66,,,,,,,,,,,,,,,,,,,,,9,-55.40972000,-15.87111000,,
,BRTR BL39,22WNBPEYG6I1BL39,BL39,6I1,21ALL112YFH_MM,,UR271347628,2,2045,17,80,178,SXD228ZS.0,NK520VIP3,NK520VIP3,,22WNBPEYG6I1,3.0000,,,,,,,,,,,,,,,,,,,,SXD228ZS.0,65,,6523.35,3.04,25.14,,,25.14,21.45,71.42,21.45,,5,,,,,,,,,9,-52.17083000,-13.60493000,,
,BRTR BL40,22WNBPEYG6I1BL40,BL40,6I1,21ALL112YGF_MM,,UR271354085,2,2045,17,80,151,SZF558ZL.0,NS91VIP3,NS91VIP3,,22WNBPEYG6I1,4.0000,,,,,,,,,,,,,,,,,1.0000,,,SZF558ZL.0,63,,7491.32,3.38,29.13,,,29.13,22.15,82.76,22.15,,5,,,,,,,,,9,-51.75430000,-12.42000000,,
,BRTR BL48,22WNBPEYG6I1BL48,BL48,6I1,21ALL112YGF_MM,,UR271375764,2,2045,17,80,151,SZF558ZL.0,NS91VIP3,NS91VIP3,,22WNBPEYG6I1,5.0000,,,,,,,,,,,,,,,,,,,,SZF558ZL.0,59,,3371.86,3.55,11.28,,,11.28,9.51,32.05,9.51,,1,,,,,,,,,9,-52.21480000,-12.64750000,,
,BRTR BL01,22WNBPEYG6I1BL01,BL01,6I1,21ALL112XWV_MM,,UR271356740,2,2046,11,96,93,AS1820PRO3,AS1820PRO3,AS1820PRO3,,22WNBPEYG6I1,,3.0,,,,,,,,,,,,,,,,,,,AS1820PRO3,61,,11121.18,8.65,38.63,,,38.63,12.85,109.74,12.85,,1,,,,,,,,,9,-55.50362000,-11.69889000,,
,BRTR BL06,22WNBPEYG6I1BL06,BL06,6I1,21ALL112YGH_MM,,UR271352625,2,2046,10,25,84,SZF6101ZL.0,SZF6101ZL.0,SZF6101ZL.0,,22WNBPEYG6I1,,3.0,,,,,,,,,,,,,,,,,,,SZF6101ZL.0,,10,13335.02,6.03,51.82,,,51.82,22.10,147.22,22.10,,1,,,,,,,,,9,-55.84350000,-12.81547000,,
,BRTR BL10,22WNBPEYG6I1BL10,BL10,6I1,21ALL112YEP_MM,,UR271344676,2,2046,12,57,111,NK455VIP3,NK455VIP3,NK455VIP3,,22WNBPEYG6I1,,4.0,,,,,,,,,,,,,,,,,,,SX6665ZS.0,,,,,31.64,,,31.64,14.25,,14.25,,1,,,,,,,,,9,-55.94174000,-12.98987000,,
,BRTR BL12,22WNBPEYG6I1BL12,BL12,6I1,21ALL112YEY_MM,,UR271374351,2,2046,11,64,120,SX7005ZS.0,NK505VIP3,NK505VIP3,,22WNBPEYG6I1,1.0000,1.0,,,,,,1,,,,,,,,,,,,,SX7005ZS.0,69,,8287.50,5.13,29.92,,,29.92,16.15,85.00,16.15,,1,,,,,,,,,9,-56.14570000,-13.31910000,,
,BRTR BL15,22WNBPEYG6I1BL15,BL15,6I1,21ALL112YF8_MM,,UR271366365,2,2046,10,25,84,SXC1641ZL.0,SXC1641ZL.0 WTP6741ZL.2/D8EB94,SXC1641ZL.0 WTP6741ZL.2/D8EB94,,22WNBPEYG6I1,8.0000,5.0,,,,,,,,,,,,,,,,1.0000,,,SXC1641ZL.0,67,10,10605.43,5.78,39.32,,15,39.32,18.35,111.70,18.35,,1,,,,,,,,,9,-56.19940000,-12.85330000,,
,BRTR BL16,22WNBPEYG6I1BL16,BL16,6I1,21ALL112YFU_MM,,UR271346080,2,2046,16,17,143,SYB7381ZL.0,SYB7381ZL.0,SYB7381ZL.0,,22WNBPEYG6I1,4.0000,,,,,,,,,,,,,,,,,,,,SYB7381ZL.0,66,,10623.58,6.29,38.70,,,38.70,16.90,109.94,16.90,,1,,,,,,,,,9,-55.92769000,-13.23565000,,
,BRTR BL18,22WNBPEYG6I1BL18,BL18,6I1,21ALL112YEP_MM,,UR271367001,2,2046,10,25,84,NK455VIP3,NK455VIP3,NK455VIP3,,22WNBPEYG6I1,,,,,,,,,,,,,,,,,,,,,SX6665ZS.0,,,,,29.50,,,29.50,15.75,,15.75,,1,,,,,,,,,9,-58.51884000,-13.59584000,,
,BRTR BL20,22WNBPEYG6I1BL20,BL20,6I1,21ALL112YFG_MM,,UR271353857,2,2046,17,72,152,SXD218ZS.0,NS80VIP3,NS80VIP3,,22WNBPEYG6I1,1.0000,,,,,,,,,,,,,,,,,,,,SXD218ZS.0,65,,,,39.21,,,,,,21.60,,1,,,,,,,,,9,-59.27241000,-13.73068000,,
,BRTR BL21,22WNBPEYG6I1BL21,BL21,6I1,21ALL112YF8_MM,,UR271346698,2,2046,10,25,84,SXC1641ZL.0,SXC1641ZL.0 WTP6741ZL.2/D8EB94,SXC1641ZL.0 WTP6741ZL.2/D8EB94,,22WNBPEYG6I1,8.0000,1.0,,,,,,,,,,,,,,,,1.0000,,,SXC1641ZL.0,61,,9317.78,4.10,36.49,,,36.49,22.70,103.66,22.70,,1,,,,,,,,,9,-57.99279000,-13.17798000,,
,BRTR BL25,22WNBPEYG6I1BL25,BL25,6I1,21ALL112XXG_MM,,UR271372303,2,2046,17,72,152,K9606VIP3,K9606VIP3,K9606VIP3,,22WNBPEYG6I1,2.0000,,,,,,,,,,,,,,,,,,,,K9606VIP3,65,,8054.14,4.15,30.25,,,30.25,19.40,85.94,19.40,,1,,,,,,,,,9,-58.08683000,-12.80349000,,
,BRTR BL28,22WNBPEYG6I1BL28,BL28,6I1,21ALL112YF1_MM,,UR271366200,2,2046,10,57,84,SUPREMOWT.2,SUPREMOVIP2,SUPREMOVIP2,,22WNBPEYG6I1,,2.0,,,,,2,2,,,,,,,,,,,,,SX7331WT.2,53,,7644.84,3.73,29.11,,,29.11,20.50,82.70,20.50,,1,,,,,,,,,9,-55.17203000,-15.33561000,,
,BRTR BL32,22WNBPEYG6I1BL32,BL32,6I1,21ALL112YGF_MM,,UR271344841,2,2046,16,17,146,SZF558ZL.0,NS91VIP3,NS91VIP3,,22WNBPEYG6I1,1.0000,1.0,,,,,2,,,,,,,,,,,,,,SZF558ZL.0,60,,,,,,,,,,,,,,,,,,,,,9,-55.40972000,-15.87111000,,
,BRTR BL39,22WNBPEYG6I1BL39,BL39,6I1,21ALL112YFG_MM,,UR271347627,2,2046,17,72,179,SXD218ZS.0,NS80VIP3,NS80VIP3,,22WNBPEYG6I1,2.0000,,,,,,,,,,,,,,,,,,,,SXD218ZS.0,65,,6761.44,3.31,25.73,,,25.73,20.45,73.10,20.45,,1,,,,,,,,,9,-52.17083000,-13.60493000,,
,BRTR BL40,22WNBPEYG6I1BL40,BL40,6I1,21ALL112XXA_MM,,UR271354084,2,2046,17,72,152,DKB390PRO4,DKB390PRO4,DKB390PRO4,,22WNBPEYG6I1,4.0000,,,,,,,,,,,,,,,,,1.0000,,,DKB390PRO4,59,,6873.78,4.14,24.95,,,24.95,16.60,70.88,16.60,,5,,,,,,,,,9,-51.75430000,-12.42000000,,
,BRTR BL48,22WNBPEYG6I1BL48,BL48,6I1,21ALL112YG5_MM,,UR271375763,2,2046,17,72,152,SYE9059ZS.0,NK525VIP3,NK525VIP3,,22WNBPEYG6I1,3.0000,,,,,,,,,,,,,,,,,,,,SYE9059ZS.0,61,,3868.48,3.41,13.21,,,13.21,11.35,37.53,11.35,,5,,,,,,,,,9,-52.21480000,-12.64750000,,
,BRTR BL01,22WNBPEYG6I1BL01,BL01,6I1,21ALL112XXK_MM,,UR271356739,2,2047,2,105,10,MG580PWU,MG580PWU,MG580PWU,,22WNBPEYG6I1,,4.0,,,,,,,,,,,,,,,,,,,MG580PWU,52,,,,37.74,,,,,,14.05,,9,,,,,,,,,9,-55.50362000,-11.69889000,,
,BRTR BL06,22WNBPEYG6I1BL06,BL06,6I1,21ALL112YEP_MM,,UR271352624,2,2047,10,33,85,NK455VIP3,NK455VIP3,NK455VIP3,,22WNBPEYG6I1,,,,,,,,,,,,,,,,,,,,,SX6665ZS.0,,,,,45.64,,,45.64,20.45,,20.45,,1,,,,,,,,,9,-55.84350000,-12.81547000,,
,BRTR BL10,22WNBPEYG6I1BL10,BL10,6I1,21ALL112YF3_MM,,UR271344675,2,2047,12,65,112,SX8394ZS.0,NS73VIP3,NS73VIP3,,22WNBPEYG6I1,,3.0,,,,,,,,,,,,,,,,,,,SX8394ZS.0,72,,9615.75,6.12,34.53,,,34.53,15.70,98.10,15.70,,1,,,,,,,,,9,-55.94174000,-12.98987000,,
,BRTR BL12,22WNBPEYG6I1BL12,BL12,6I1,21ALL112XXK_MM,,UR271374350,2,2047,2,73,37,MG580PWU,MG580PWU,MG580PWU,,22WNBPEYG6I1,1.0000,1.0,,,,,,1,,,,,,,,,,,,,MG580PWU,63,,7783.43,4.86,28.05,,,28.05,16.00,79.69,16.00,,1,,,,,,,,,9,-56.14570000,-13.31910000,,
,BRTR BL15,22WNBPEYG6I1BL15,BL15,6I1,21ALL112YG2_MM,,UR271366364,2,2047,10,33,85,SYC7441ZL.0,SYC7441ZL.0,SYC7441ZL.0,,22WNBPEYG6I1,5.0000,3.0,,,,,,,,,,,,,,,,1.0000,,,SYC7441ZL.0,66,13,12959.41,7.14,47.93,,19,47.93,18.15,136.16,18.15,,1,,,,,,,,,9,-56.19940000,-12.85330000,,
,BRTR BL16,22WNBPEYG6I1BL16,BL16,6I1,21ALL112YGA_MM,,UR271346079,2,2047,16,25,144,SZD5211ZL.0,SZD5211ZL.0,SZD5211ZL.0,,22WNBPEYG6I1,3.0000,,,,,,,,,,,,,,,,,,,,SZD5211ZL.0,64,,11100.48,6.24,40.88,,,40.88,17.80,116.14,17.80,,1,,,,,,,,,9,-55.92769000,-13.23565000,,
,BRTR BL18,22WNBPEYG6I1BL18,BL18,6I1,21ALL112YFZ_MM,,UR271367000,2,2047,10,33,85,SYC7221ZL.0,SYC7221ZL.0,SYC7221ZL.0,,22WNBPEYG6I1,2.0000,,,,,,,,,,,,,,,,,,,,SYC7221ZL.0,68,,9419.50,4.84,35.40,,,35.40,19.45,100.57,19.45,,5,,,,,,,,,9,-58.51884000,-13.59584000,,
,BRTR BL20,22WNBPEYG6I1BL20,BL20,6I1,21ALL112YFA_MM,,UR271353856,2,2047,2,73,10,SXC2251TG.0,SXC2251TG.0,SXC2251TG.0,,22WNBPEYG6I1,2.0000,,,,,,,,,,,,,,,,,,,,SXC2251TG.0,61,,,,29.95,,,,,,19.10,,1,,,,,,,,,9,-59.27241000,-13.73068000,,
,BRTR BL21,22WNBPEYG6I1BL21,BL21,6I1,21ALL112YFP_MM,,UR271346697,2,2047,10,33,85,SXF258WT.0,NS95VIP2,NS95VIP2,,22WNBPEYG6I1,5.0000,2.0,,,,,,,,,,,,,,,,1.0000,,,SXF258WT.0,64,,7720.26,3.27,30.59,,,30.59,23.60,86.90,23.60,,1,,,,,,,,,9,-57.99279000,-13.17798000,,
,BRTR BL25,22WNBPEYG6I1BL25,BL25,6I1,21ALL112YEM_MM,,UR271372302,2,2047,2,73,10,FORMULAWT.0,FORMULAVIP2,FORMULAVIP2,,22WNBPEYG6I1,3.0000,,,,,,,,,,,,,,,,,,,,FORMULAWT.0,52,1,8002.82,4.15,30.02,,2,30.02,19.30,85.28,19.30,,1,,,,,,,,,9,-58.08683000,-12.80349000,,
,BRTR BL28,22WNBPEYG6I1BL28,BL28,6I1,21ALL112YEP_MM,,UR271366199,2,2047,10,65,85,NK455VIP3,NK455VIP3,NK455VIP3,,22WNBPEYG6I1,,2.0,,,,,,4,,,,,,,,,,,,,SX6665ZS.0,54,,,,28.40,,,28.40,18.90,,18.90,,1,,,,,,,,,9,-55.17203000,-15.33561000,,
,BRTR BL32,22WNBPEYG6I1BL32,BL32,6I1,21ALL112XXA_MM,,UR271344840,2,2047,16,25,147,DKB390PRO4,DKB390PRO4,DKB390PRO4,,22WNBPEYG6I1,1.0000,1.0,,,,,3,,,,,,,,,,,,,,DKB390PRO4,58,,,,,,,,,,,,,,,,,,,,,9,-55.40972000,-15.87111000,,
,BRTR BL39,22WNBPEYG6I1BL39,BL39,6I1,21ALL112YG7_MM,,UR271347626,2,2047,2,73,37,SZ6995ZS.0,NS45VIP3,NS45VIP3,,22WNBPEYG6I1,3.0000,,,,,,,,,,,,,,,,,1.0000,,,SZ6995ZS.0,60,,6004.67,4.48,20.99,,,20.99,13.40,59.63,13.40,,5,,,,,,,,,9,-52.17083000,-13.60493000,,
,BRTR BL40,22WNBPEYG6I1BL40,BL40,6I1,21ALL112YEP_MM,,UR271354083,2,2047,2,73,10,NK455VIP3,NK455VIP3,NK455VIP3,,22WNBPEYG6I1,2.0000,,,,,,,,,,,,,,,,,1.0000,,,SX6665ZS.0,66,,6671.41,4.01,24.23,,,24.23,16.65,68.84,16.65,,5,,,,,,,,,9,-51.75430000,-12.42000000,,
,BRTR BL48,22WNBPEYG6I1BL48,BL48,6I1,21ALL112XX6_MM,,UR271375762,2,2047,2,73,10,DKB255PRO3,DKB255PRO3,DKB255PRO3,,22WNBPEYG6I1,2.0000,,,,,,,,,,,,,,,,,,,,DKB255PRO3,68,,4979.16,5.54,16.56,,,16.56,8.98,47.05,8.98,,1,,,,,,,,,9,-52.21480000,-12.64750000,,
,BRTR BL01,22WNBPEYG6I1BL01,BL01,6I1,21ALL112YEM_MM,,UR271356738,2,2048,3,112,11,FORMULAWT.0,FORMULAVIP2,FORMULAVIP2,,22WNBPEYG6I1,,5.0,,,,,,,,,,,,,,,,,,,FORMULAWT.0,50,,,,32.32,,,,,,13.85,,9,,,,,,,,,9,-55.50362000,-11.69889000,,
,BRTR BL06,22WNBPEYG6I1BL06,BL06,6I1,21ALL112XWN_MM,,UR271352623,2,2048,10,41,86,P3898,P3898,P3898,,22WNBPEYG6I1,2.0000,3.0,,,,,,,,,,,,,,,,,,,P3898,,13,12456.16,5.36,49.13,,,49.13,23.25,139.57,23.25,,1,,,,,,,,,9,-55.84350000,-12.81547000,,
,BRTR BL10,22WNBPEYG6I1BL10,BL10,6I1,21ALL112XXS_MM,,UR271344674,2,2048,12,73,113,P3707VYH,P3707VYH,P3707VYH,,22WNBPEYG6I1,,3.0,,,,,,,,,,,,,,,,,,,P3707VYH PI,64,,9967.92,5.66,36.62,,,36.62,17.60,104.03,17.60,,5,,,,,,,,,9,-55.94174000,-12.98987000,,
,BRTR BL12,22WNBPEYG6I1BL12,BL12,6I1,21ALL112YFA_MM,,UR271374349,2,2048,3,80,38,SXC2251TG.0,SXC2251TG.0,SXC2251TG.0,,22WNBPEYG6I1,1.0000,1.0,,,,,,1,,,,,,,,,,,,,SXC2251TG.0,64,,7502.51,4.89,26.83,,,26.83,15.35,76.22,15.35,,1,,,,,,,,,9,-56.14570000,-13.31910000,,
,BRTR BL15,22WNBPEYG6I1BL15,BL15,6I1,21ALL112YG8_MM,,UR271366363,2,2048,10,41,86,SZC4141ZL.0,SZC4141ZL.0,SZC4141ZL.0,,22WNBPEYG6I1,8.0000,6.0,,,,,,,,,,,,,,,,1.0000,,,SZC4141ZL.0,68,9,11779.93,6.91,42.99,,13,42.99,17.05,122.13,17.05,,1,,,,,,,,,9,-56.19940000,-12.85330000,,
,BRTR BL16,22WNBPEYG6I1BL16,BL16,6I1,21ALL112XX2_MM,,UR271346078,2,2048,16,33,145,B2612PWU,B2612PWU,B2612PWU,,22WNBPEYG6I1,4.0000,,,,,,,,,,,,,,,,,,,,B2612PWU,60,,9349.85,5.53,34.06,,,34.06,16.90,96.76,16.90,,1,,,,,,,,,9,-55.92769000,-13.23565000,,
,BRTR BL18,22WNBPEYG6I1BL18,BL18,6I1,21ALL112YG9_MM,,UR271366999,2,2048,10,41,86,SZD5031ZL.0,SZD5031ZL.0,SZD5031ZL.0,,22WNBPEYG6I1,2.0000,,,,,,,,,,,,,,,,,,,,SZD5031ZL.0,72,,11157.91,5.65,42.09,,,42.09,19.75,119.57,19.75,,1,,,,,,,,,9,-58.51884000,-13.59584000,,
,BRTR BL20,22WNBPEYG6I1BL20,BL20,6I1,21ALL112YEQ_MM,,UR271353855,2,2048,3,80,11,NS50PRO2,NS50PRO2,NS50PRO2,,22WNBPEYG6I1,2.0000,,,,,,,,,,,,,,,,,,,,NS50PRO2,58,,,,29.15,,,,,,17.45,,1,,,,,,,,,9,-59.27241000,-13.73068000,,
,BRTR BL21,22WNBPEYG6I1BL21,BL21,6I1,21ALL112YEP_MM,,UR271346696,2,2048,10,41,86,NK455VIP3,NK455VIP3,NK455VIP3,,22WNBPEYG6I1,,,,,,,,,,,,,,,,,,,,,SX6665ZS.0,,,,,29.48,,,29.48,21.00,,21.00,,1,,,,,,,,,9,-57.99279000,-13.17798000,,
,BRTR BL25,22WNBPEYG6I1BL25,BL25,6I1,21ALL112YEQ_MM,,UR271372301,2,2048,3,80,11,NS50PRO2,NS50PRO2,NS50PRO2,,22WNBPEYG6I1,2.0000,,,,,,,,,,,,,,,,,,,,NS50PRO2,55,,6043.28,3.36,22.31,,,22.31,18.00,63.38,18.00,,1,,,,,,,,,9,-58.08683000,-12.80349000,,
,BRTR BL28,22WNBPEYG6I1BL28,BL28,6I1,21ALL112YEP_MM,,UR271366198,2,2048,10,73,86,NK455VIP3,NK455VIP3,NK455VIP3,,22WNBPEYG6I1,,2.0,,,,,,3,,,,,,,,,,,,,SX6665ZS.0,54,,,,27.53,,,27.53,18.35,,18.35,,1,,,,,,,,,9,-55.17203000,-15.33561000,,
,BRTR BL32,22WNBPEYG6I1BL32,BL32,6I1,21ALL112YFU_MM,,UR271344839,2,2048,16,33,148,SYB7381ZL.0,SYB7381ZL.0,SYB7381ZL.0,,22WNBPEYG6I1,1.0000,1.0,,,,,2,,,,,,,,,,,,,,SYB7381ZL.0,47,,,,,,,,,,,,,,,,,,,,,9,-55.40972000,-15.87111000,,
,BRTR BL39,22WNBPEYG6I1BL39,BL39,6I1,21ALL112YFL_MM,,UR271347625,2,2048,3,80,38,SXD3239ZL.0,NK467VIP3,NK467VIP3,,22WNBPEYG6I1,3.0000,,,,,,,,,,,,,,,,,1.0000,,,SXD3239ZL.0,67,,5898.82,4.40,20.62,,,20.62,13.40,58.58,13.40,,1,,,,,,,,,9,-52.17083000,-13.60493000,,
,BRTR BL40,22WNBPEYG6I1BL40,BL40,6I1,21ALL112YFA_MM,,UR271354082,2,2048,3,80,11,SXC2251TG.0,SXC2251TG.0,SXC2251TG.0,,22WNBPEYG6I1,2.0000,,,,,,,,,,,,,,,,,1.0000,,,SXC2251TG.0,64,,6155.49,3.86,22.17,,,22.17,15.95,62.98,15.95,,5,,,,,,,,,9,-51.75430000,-12.42000000,,
,BRTR BL48,22WNBPEYG6I1BL48,BL48,6I1,21ALL112XXK_MM,,UR271375761,2,2048,3,80,11,MG580PWU,MG580PWU,MG580PWU,,22WNBPEYG6I1,3.0000,,,,,,,,,,,,,,,,,,,,MG580PWU,63,,4530.18,5.00,15.08,,,15.08,9.06,42.84,9.06,,5,,,,,,,,,9,-52.21480000,-12.64750000,,
,BRTR BL01,22WNBPEYG6I1BL01,BL01,6I1,21ALL112YG7_MM,,UR271356737,2,2049,3,104,12,SZ6995ZS.0,NS45VIP3,NS45VIP3,,22WNBPEYG6I1,,2.0,,,,,,,,,,,,,,,,,,,SZ6995ZS.0,57,,9214.32,6.49,32.51,,,32.51,14.20,92.36,14.20,,1,,,,,,,,,9,-55.50362000,-11.69889000,,
,BRTR BL06,22WNBPEYG6I1BL06,BL06,6I1,21ALL112YG8_MM,,UR271352622,2,2049,10,49,87,SZC4141ZL.0,SZC4141ZL.0,SZC4141ZL.0,,22WNBPEYG6I1,7.0000,,,,,,,,,,,,,,,,,,,,SZC4141ZL.0,,11,12388.48,5.63,48.08,,,48.08,22.00,136.59,22.00,,1,,,,,,,,,9,-55.84350000,-12.81547000,,
,BRTR BL10,22WNBPEYG6I1BL10,BL10,6I1,21ALL112XXV_MM,,UR271344673,2,2049,12,81,114,P3858PWU,P3858PWU,P3858PWU,,22WNBPEYG6I1,,5.0,,,,,,,,,,,,,,,,,,,P3858PWU,68,,9739.44,6.07,35.12,,,35.12,16.05,99.77,16.05,,1,,,,,,,,,9,-55.94174000,-12.98987000,,
,BRTR BL12,22WNBPEYG6I1BL12,BL12,6I1,21ALL112YEP_MM,,UR271374348,2,2049,3,72,39,NK455VIP3,NK455VIP3,NK455VIP3,,22WNBPEYG6I1,1.0000,1.0,,,,,,1,,,,,,,,,,,,,SX6665ZS.0,68,,8439.26,5.74,29.95,,,29.95,14.70,85.09,14.70,,1,,,,,,,,,9,-56.14570000,-13.31910000,,
,BRTR BL15,22WNBPEYG6I1BL15,BL15,6I1,21ALL112XWR_MM,,UR271366362,2,2049,10,49,87,AG8700PRO4,AG8700PRO4,AG8700PRO4,,22WNBPEYG6I1,6.0000,4.0,,,,,,,,,,,,,,,,2.0000,,,AG8700PRO4,67,9,10711.93,6.96,38.33,,14,38.33,15.40,108.89,15.40,,1,,,,,,,,,9,-56.19940000,-12.85330000,,
,BRTR BL16,22WNBPEYG6I1BL16,BL16,6I1,21ALL112YGF_MM,,UR271346077,2,2049,16,41,146,SZF558ZL.0,NS91VIP3,NS91VIP3,,22WNBPEYG6I1,5.0000,,,,,,,,,,,,,,,,,,,,SZF558ZL.0,66,,9601.20,5.49,35.23,,,35.23,17.50,100.09,17.50,,1,,,,,,,,,9,-55.92769000,-13.23565000,,
,BRTR BL18,22WNBPEYG6I1BL18,BL18,6I1,21ALL112XXV_MM,,UR271366998,2,2049,10,49,87,P3858PWU,P3858PWU,P3858PWU,,22WNBPEYG6I1,4.0000,,,,,,,,,,,,,,,,,,,,P3858PWU,64,,10079.38,4.83,38.55,,,38.55,20.85,109.52,20.85,,1,,,,,,,,,9,-58.51884000,-13.59584000,,
,BRTR BL20,22WNBPEYG6I1BL20,BL20,6I1,21ALL112YFL_MM,,UR271353854,2,2049,3,72,12,SXD3239ZL.0,NK467VIP3,NK467VIP3,,22WNBPEYG6I1,1.0000,,,,,,,,,,,,,,,,,,,,SXD3239ZL.0,58,,,,32.38,,,,,,19.20,,1,,,,,,,,,9,-59.27241000,-13.73068000,,
,BRTR BL21,22WNBPEYG6I1BL21,BL21,6I1,21ALL112YEK_MM,,UR271346695,2,2049,10,49,87,SZE5130,NK508,NK508,,22WNBPEYG6I1,4.0000,1.0,,,,,,,,,,,,,,,,1.0000,,,SZE5130,70,,7667.56,3.41,29.95,,,29.95,22.50,85.09,22.50,,1,,,,,,,,,9,-57.99279000,-13.17798000,,
,BRTR BL25,22WNBPEYG6I1BL25,BL25,6I1,21ALL112YFB_MM,,UR271372300,2,2049,3,72,12,SXC2251ZL.0,SXC2251ZL.0,SXC2251ZL.0,,22WNBPEYG6I1,1.0000,,,,,,,,,,,,,,,,,,,,SXC2251ZL.0,57,,8746.71,4.85,32.31,,,32.31,18.05,91.79,18.05,,5,,,,,,,,,9,-58.08683000,-12.80349000,,
