#,PSS:EXT:EXTID,PSS:BARCD,ABBRC,VHNM,PSS:REPNO,PSS:PLTID,VCRD,HCRD,Location Name,PLACD,PSS:COSTR,PSS:HELMR,PSS:LFSPR,PSS:GRLSR,PSS:SCBLR,PSS:NOTET
,22WNUBYG410BU05,UR272109938,8CEB17ZS.0/7FEB67,SYB7302ZL.0,1,1071,65,93,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109937,AS1820PRO3,AS1820PRO3,1,1072,65,89,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109936,ZTU7026GR.0/2GHB05,SYC7502GR.0,1,1073,66,89,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109935,ACYFB828/WTP6741WT.0,SXC2762WT.0 WTP6741WT.0/ACYFB828,1,1074,66,93,BRTR BU05 Chapadao do Sul I,05F03,2,6,,,,
,22WNUBYG410BU05,UR272109934,UBTUD529/UBYXG377,,1,1075,66,97,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109933,ACYXE958/UBTUE177ZL.2,,1,1076,66,101,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109932,DKB335PRO3,DKB335PRO3,1,1077,66,105,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG410BU05,UR272109931,2DEB00ZL.1/8FTB79,SYC7162ZL.0,1,1078,66,109,BRTR BU05 Chapadao do Sul I,05F03,3,2,,,,
,22WNUBYG410BU05,UR272109930,AS1868PRO3,AS1868PRO3,1,1079,66,113,BRTR BU05 Chapadao do Sul I,05F03,4,3,,,,
,22WNUBYG410BU05,UR272109929,MG580PWU,MG580PWU,1,1080,66,117,BRTR BU05 Chapadao do Sul I,05F03,4,3,,,,
,22WNUBYG410BU05,UR272109928,WTP6741ZL.2/MTYYF578,SYD7462ZL.0,1,1081,66,121,BRTR BU05 Chapadao do Sul I,05F03,2,4,,,,
,22WNUBYG410BU05,UR272109927,2AHB26ZS.0/WTP6741,SYC7132ZL.0,1,1082,66,125,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109926,WTP6741ZL.2/MTYXA262,SYC7482ZL.0,1,1083,67,125,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109925,LOFYD700/B6T7T943ZS.2,SXB1502ZL.0 B6T7T943ZS.2/LOFYD700,1,1084,67,121,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG410BU05,UR272109924,K9606VIP3,K9606VIP3,1,1085,67,117,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109923,ACYFA287/B6T7T943ZS.2,SXC2502ZL.0,1,1086,67,113,BRTR BU05 Chapadao do Sul I,05F03,3,5,,,,
,22WNUBYG410BU05,UR272109922,P3898,P3898,1,1087,67,109,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG410BU05,UR272109921,B6T7T943ZS.2/B7T1C128ZS.1//UBFXD557,SYC7322ZL.0,1,1088,67,105,BRTR BU05 Chapadao do Sul I,05F03,3,4,,,,
,22WNUBYG410BU05,UR272109920,ACYYE998/B6T7T943ZS.2,SXD2742ZL.0 B6T7T943ZS.2/ACYYE998,1,1089,67,101,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109919,ACFXB447/B6T7T943ZS.2,SXC2752ZL.0 B6T7T943ZS.2/ACFXB447,1,1090,67,97,BRTR BU05 Chapadao do Sul I,05F03,3,3,,,,
,22WNUBYG410BU05,UR272109918,2DEB35ZL.3/8CEB45,SYB7222ZL.0,1,1091,67,93,BRTR BU05 Chapadao do Sul I,05F03,3,3,,,,
,22WNUBYG410BU05,UR272109917,B7T1C128ZS.4/B7T1C128ZS.3/UBYYD399,,1,1092,67,89,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109916,UBTTE159/1YRB77ZS.0,,1,1093,2,129,BRTR BU05 Chapadao do Sul I,05F03,1,2,,,,
,22WNUBYG410BU05,UR272109915,8AHB64ZS.0/MTXXE222,SYB7292ZL.0,1,1094,2,133,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG410BU05,UR272109914,2ZRB29ZS.0/MTYYF668,SYC7262ZL.0,1,1095,2,137,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109913,WTP6741ZL.2/B6T7T943ZS.2//8CEB01,SYC7332ZL.0,1,1096,2,141,BRTR BU05 Chapadao do Sul I,05F03,3,3,,,,
,22WNUBYG410BU05,UR272109912,UBYYD570/UBTTD400,,1,1097,2,145,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109911,WTT8210WT.2/WYFC994,SXD2692WT.0 WTT8210WT.2/WYFC994,1,1098,2,149,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109910,1ZRB84ZS.0/WTP6741,SYC7102ZL.0,1,1099,2,153,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG410BU05,UR272109909,ZTU7026ZL.2/ZTU7013ZL.0//MTYFD277,SYB7542ZL.0,1,1100,2,157,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109908,B7T7T812ZS.4/WYY8370,,1,1101,2,161,BRTR BU05 Chapadao do Sul I,05F03,1,2,,,,
,22WNUBYG410BU05,UR272109907,B7T1C128ZS.4/B7T1C128ZS.2/UBYYD399,,1,1102,2,165,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109906,AS1820PRO3,AS1820PRO3,1,1103,3,165,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109905,2DEB35ZL.3/8FTB79,SYD7242ZL.0,1,1104,3,161,BRTR BU05 Chapadao do Sul I,05F03,2,4,,,,
,22WNUBYG410BU05,UR272109904,WTP6741ZL.2/B6T7T943ZS.2//WYF6150,SYB7342ZL.0,1,1105,3,157,BRTR BU05 Chapadao do Sul I,05F03,3,3,,,,
,22WNUBYG410BU05,UR272109903,MG580PWU,MG580PWU,1,1106,3,153,BRTR BU05 Chapadao do Sul I,05F03,3,3,,,,
,22WNUBYG410BU05,UR272109902,B7T1C128ZS.1/UBYYD399,SZD6142ZL.0,1,1107,3,149,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109901,2DEB06ZL.1/8FTB43,SYC7182ZL.0,1,1108,3,145,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109900,D8BB29/WTP6741ZL.2,SXD2772ZL.0 WTP6741ZL.2/D8BB29,1,1109,3,141,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG410BU05,UR272109899,ACYYD959/B6T7T943ZS.2,SXC1482ZL.0 B6T7T943ZS.2/ACYYD959,1,1110,3,137,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109898,AS1868PRO3,AS1868PRO3,1,1111,3,133,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109897,8BHB31/WTP6741WT.0,SXC1582WT.0 WTP6741WT.0/8BHB31,1,1112,3,129,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109896,WYFA804/WTP6741ZL.2,SXC2822ZL.0 WTP6741ZL.2/WYFA804,1,1113,4,129,BRTR BU05 Chapadao do Sul I,05F03,3,4,,,,
,22WNUBYG410BU05,UR272109895,DKB360PRO3,DKB360PRO3,1,1114,4,133,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109894,B7T7T812ZS.4/WYF6091,,1,1115,4,137,BRTR BU05 Chapadao do Sul I,05F03,1,2,,,,
,22WNUBYG410BU05,UR272109893,1SHB73/ZTU7013,,1,1116,4,141,BRTR BU05 Chapadao do Sul I,05F03,1,3,,,,
,22WNUBYG410BU05,UR272109892,WFX9084/WTP6741ZL.2,SXC2811ZL.0,1,1117,4,145,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109891,ACTTC187/8AHB80ZS.0,SXC1592ZL.0 8AHB80ZS.0/ACTTC187,1,1118,4,149,BRTR BU05 Chapadao do Sul I,05F03,3,3,,,,
,22WNUBYG410BU05,UR272109890,MG652PWU,MG652PWU,1,1119,4,153,BRTR BU05 Chapadao do Sul I,05F03,1,2,,,,
,22WNUBYG410BU05,UR272109889,PETUF438ZL.1/PEUTE046,,1,1120,4,157,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109888,MTYYG538/2ZRB29ZS.0,SYC7282ZL.0,1,1121,4,161,BRTR BU05 Chapadao do Sul I,05F03,3,3,,,,
,22WNUBYG410BU05,UR272109887,B7T7T812ZS.5/B7T7T812ZS.4/WYY8370,,1,1122,4,165,BRTR BU05 Chapadao do Sul I,05F03,1,2,,,,
,22WNUBYG410BU05,UR272109886,ZTU7026ZL.2/1ZDB84,,1,1123,5,165,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG410BU05,UR272109885,UBYYE740/B7T7T812ZS.4,,1,1124,5,161,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109884,B6U6U617ZS.0/YYX7575,,1,1125,5,157,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109883,B7T1C128ZS.3/B7T1C128ZS.2/UBYYD399,,1,1126,5,153,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109882,ZTU7026ZL.2/2GHB05,SYC7532ZL.0,1,1127,5,149,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109881,ACYFD839/WTP6741ZL.2,SXC2642ZL.0 WTP6741ZL.2/ACYFD839,1,1128,5,145,BRTR BU05 Chapadao do Sul I,05F03,3,3,,,,
,22WNUBYG410BU05,UR272109880,UBTTE410/UBYXG377,,1,1129,5,141,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109879,(ZTU7162/B7T7T812//ZTU7009)@@48@/4DEB01,,1,1130,5,137,BRTR BU05 Chapadao do Sul I,05F03,3,3,,,,
,22WNUBYG410BU05,UR272109878,B7T1C128ZS.3/B7T1C128ZS.2/1YHB35,,1,1131,5,133,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109877,UBTTD040ZL.0/UBYYD760,,1,1132,5,129,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109876,WYFA824/WTP6741ZL.2,SXC2652ZL.0 WTP6741ZL.2/WYFA824,1,1133,6,129,BRTR BU05 Chapadao do Sul I,05F03,3,2,,,,
,22WNUBYG410BU05,UR272109875,8AHB18/WTP6741ZL.2,SXC1512ZL.0 WTP6741ZL.2/8AHB18,1,1134,6,133,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109874,1EEB63/UBTUE177ZL.2,,1,1135,6,137,BRTR BU05 Chapadao do Sul I,05F03,3,2,,,,
,22WNUBYG410BU05,UR272109873,2DEB35ZL.3/8FTB43,SYC7202ZL.0,1,1136,6,141,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109872,LOTTD256ZL.0/8XHB78,SXD2712ZL.0 LOTTD256ZL.0/8XHB78,1,1137,6,145,BRTR BU05 Chapadao do Sul I,05F03,1,2,,,,
,22WNUBYG410BU05,UR272109871,PEYYC439/UBTUD529,,1,1138,6,149,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109870,(ZTU7162/B7T7T812//ZTU7009)@@48@/UBTTD400,,1,1139,6,153,BRTR BU05 Chapadao do Sul I,05F03,2,5,,,,
,22WNUBYG410BU05,UR272109869,ACYYE978/WTP6741ZL.2,SXC1331ZL.0 WTP6741ZL.2/ACYYE978,1,1140,6,157,BRTR BU05 Chapadao do Sul I,05F03,3,3,,,,
,22WNUBYG410BU05,UR272109868,MG580PWU,MG580PWU,1,1141,6,161,BRTR BU05 Chapadao do Sul I,05F03,3,3,,,,
,22WNUBYG410BU05,UR272109867,PEYFC319/UBTUE177ZL.2,,1,1142,6,165,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG410BU05,UR272109866,SYN555 VIP3,NK555VIP3,1,1143,7,165,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG410BU05,UR272109865,PEYFB129/UBTUE177ZL.2,,1,1144,7,161,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG410BU05,UR272109864,(ZTU7162/B7T7T812//ZTU7009)@@48@/UBTUD529,,1,1145,7,157,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109863,DKB360PRO3,DKB360PRO3,1,1146,7,153,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109862,ACYFD839/B6T7T943ZS.2,SXC2602ZL.0,1,1147,7,149,BRTR BU05 Chapadao do Sul I,05F03,3,3,,,,
,22WNUBYG410BU05,UR272109861,ACYFB858/WTP6741ZL.2,SXC2702ZL.0,1,1148,7,145,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG410BU05,UR272109860,ZTU7026ZL.2/ZTU7026ZL.0/1ZDB84,,1,1149,7,141,BRTR BU05 Chapadao do Sul I,05F03,1,2,,,,
,22WNUBYG410BU05,UR272109859,WTP6741ZL.2/MTYYF558,SYD7492ZL.0,1,1150,7,137,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109858,2DEB35ZL.3/1GEB46,SYC7232ZL.0,1,1151,7,133,BRTR BU05 Chapadao do Sul I,05F03,2,4,,,,
,22WNUBYG410BU05,UR272109857,AS1868PRO3,AS1868PRO3,1,1152,7,129,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG410BU05,UR272109856,B7T7T812ZS.4/2GHB05,SYC7382ZL.0,1,1153,8,129,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG410BU05,UR272109855,ZTU7013/1ZDB84,,1,1154,8,133,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109854,B6T7T943ZS.2/WTP6741ZL.2/8CHB55,SXD3902ZL.0 B6T7T943ZS.2/WTP6741ZL.2/8CHB55,1,1155,8,137,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109853,ZYFG365/WTP6741ZL.2,SXD2002ZL.0,1,1156,8,141,BRTR BU05 Chapadao do Sul I,05F03,3,5,,,,
,22WNUBYG410BU05,UR272109852,ZTU7026ZL.2/8CEB47,SYC7522ZL.0,1,1157,8,145,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109851,B7T7T812ZS.4/8CEB45,SYB7372ZL.0,1,1158,8,149,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109850,NS90PRO2,NS90PRO2,1,1159,8,153,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG410BU05,UR272109849,8AHB14/WTP6741ZL.2,SXD2782ZL.0 WTP6741ZL.2/8AHB14,1,1160,8,157,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG410BU05,UR272109848,B6U6U617ZS.2/B6U6U617ZS.0/YYX7575,,1,1161,8,161,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109847,LOTTD266/8XHB78,SXC2852 LOTTD266/8XHB78,1,1162,8,165,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG410BU05,UR272109846,WTP6741ZL.2/1GEB46,SYC7472ZL.0,1,1163,9,165,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109845,AS1820PRO3,AS1820PRO3,1,1164,9,161,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG410BU05,UR272109844,UBTTD400/UBYXG377,,1,1165,9,157,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109843,ACTTC488ZS.0/WYFD153,SXB1522ZL.0 ACTTC488ZS.0/WYFD153,1,1166,9,153,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109842,ACYYE978/WTP6741ZL.2,SXC1331ZL.0 WTP6741ZL.2/ACYYE978,1,1167,9,149,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109841,WTP6741ZL.2/1GEB45,SYC7402ZL.0,1,1168,9,145,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG410BU05,UR272109840,UBYYD570/B7T7T812ZS.4,,1,1169,9,141,BRTR BU05 Chapadao do Sul I,05F03,3,3,,,,
,22WNUBYG410BU05,UR272109839,1YRB77ZS.0/MTYFD277,SYB7002ZL.0,1,1170,9,137,BRTR BU05 Chapadao do Sul I,05F03,3,2,,,,
,22WNUBYG411BU05,UR272109158,UBTTC010ZL.0/UBYYD760,,1,1001,9,133,BRTR BU05 Chapadao do Sul I,05F03,3,4,,,,
,22WNUBYG411BU05,UR272109157,(ZTX7020/ZTTG355)@@102@/PEFXD266,,1,1002,9,129,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG411BU05,UR272109156,(UBYXD666/B6Y1F944)@@82@B-B-B-/B7T7T812ZS.4,,1,1003,10,129,BRTR BU05 Chapadao do Sul I,05F03,2,4,,,,
,22WNUBYG411BU05,UR272109155,(B6Y6Y890/ZYF6430)@1339@@B-B-/B7T7T812ZS.4,,1,1004,10,133,BRTR BU05 Chapadao do Sul I,05F03,2,4,,,,
,22WNUBYG411BU05,UR272109154,AS1820PRO3,AS1820PRO3,1,1005,10,137,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG411BU05,UR272109153,AS1868PRO3,AS1868PRO3,1,1006,10,141,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG411BU05,UR272109152,(UBYXD666/B6Y1F944)@@82@B-B-B-/UBTUE177ZL.2,,1,1007,10,145,BRTR BU05 Chapadao do Sul I,05F03,2,4,,,,
,22WNUBYG411BU05,UR272109151,UBYYD371/B7T7T812ZS.4,,1,1008,10,149,BRTR BU05 Chapadao do Sul I,05F03,1,2,,,,
,22WNUBYG411BU05,UR272109150,UBTTE380/UBYXE388,,1,1009,10,153,BRTR BU05 Chapadao do Sul I,05F03,2,4,,,,
,22WNUBYG411BU05,UR272109149,ACYFB838/B7T7T812ZS.4,,1,1010,10,157,BRTR BU05 Chapadao do Sul I,05F03,3,2,,,,
,22WNUBYG411BU05,UR272109148,PEXXE236/UBTUD529,,1,1011,10,161,BRTR BU05 Chapadao do Sul I,05F03,2,4,,,,
,22WNUBYG411BU05,UR272109147,PETTE147/ZTU7013,,1,1012,10,165,BRTR BU05 Chapadao do Sul I,05F03,2,5,,,,
,22WNUBYG411BU05,UR272109146,UBYYE411/UBTUE177ZL.2,,1,1013,11,165,BRTR BU05 Chapadao do Sul I,05F03,2,5,,,,
,22WNUBYG411BU05,UR272109145,(ZYXD295/ZFY5079)@@89@B-/ZTU7026ZL.2,,1,1014,11,161,BRTR BU05 Chapadao do Sul I,05F03,2,4,,,,
,22WNUBYG411BU05,UR272109144,UBYYF511/ZTU7013,,1,1015,11,157,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG411BU05,UR272109143,F4EBC004-B-68/1PEB88,,1,1016,11,153,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG411BU05,UR272109142,DKB360PRO3,DKB360PRO3,1,1017,11,149,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG411BU05,UR272109141,(ZTX7020/ZTTG355)@@78@/WYY8370,,1,1018,11,145,BRTR BU05 Chapadao do Sul I,05F03,1,2,,,,
,22WNUBYG411BU05,UR272109140,1EEB63/B7T7T812ZS.4,,1,1019,11,141,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG411BU05,UR272109139,UBYYE421/ZTU7026ZL.2,,1,1020,11,137,BRTR BU05 Chapadao do Sul I,05F03,3,2,,,,
,22WNUBYG411BU05,UR272109138,(ZTX7020/ZTI4071)@@560@/PEFXD266,,1,1021,11,133,BRTR BU05 Chapadao do Sul I,05F03,4,2,,,,
,22WNUBYG411BU05,UR272109137,UBYYE431/UBTTG228ZL.0,,1,1022,11,129,BRTR BU05 Chapadao do Sul I,05F03,3,5,,,,
,22WNUBYG411BU05,UR272109136,UBYYD151/WTP6741ZL.2,,1,1023,12,129,BRTR BU05 Chapadao do Sul I,05F03,2,4,,,,
,22WNUBYG411BU05,UR272109135,(B7Y7Y227/FX7051//WYF6191)@@54@B-B-/ZTU7026ZL.2,,1,1024,12,133,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG411BU05,UR272109134,UBTTD241ZL.0/1EEB17,,1,1025,12,137,BRTR BU05 Chapadao do Sul I,05F03,1,2,,,,
,22WNUBYG411BU05,UR272109133,UBTTD400/1ZDB84,,1,1026,12,141,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG411BU05,UR272109132,UBYYD371/ZTU7026ZL.2,,1,1027,12,145,BRTR BU05 Chapadao do Sul I,05F03,1,2,,,,
,22WNUBYG411BU05,UR272109131,UBTTC031ZL.0/2SHB03,,1,1028,12,149,BRTR BU05 Chapadao do Sul I,05F03,3,4,,,,
,22WNUBYG411BU05,UR272109130,MG580PWU,MG580PWU,1,1029,12,153,BRTR BU05 Chapadao do Sul I,05F03,3,4,,,,
,22WNUBYG411BU05,UR272109129,F2EBC022-B-188/1PEB88,,1,1030,12,157,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG411BU05,UR272109128,F2EBC013-B-423/1PEB88,,1,1031,12,161,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG411BU05,UR272109127,UBTUE599/UBYYG780,,1,1032,12,165,BRTR BU05 Chapadao do Sul I,05F03,3,2,,,,
,22WNUBYG411BU05,UR272109126,UBYYD311/ZTU7026ZL.2,,1,1033,13,165,BRTR BU05 Chapadao do Sul I,05F03,2,4,,,,
,22WNUBYG411BU05,UR272109125,UBYXE329/UBTTD400,,1,1034,13,161,BRTR BU05 Chapadao do Sul I,05F03,2,4,,,,
,22WNUBYG411BU05,UR272109124,UBUUD781/1PEB88,,1,1035,13,157,BRTR BU05 Chapadao do Sul I,05F03,3,6,,,,
,22WNUBYG411BU05,UR272109123,1ZDB84/B7T7T812ZS.4,,1,1036,13,153,BRTR BU05 Chapadao do Sul I,05F03,2,4,,,,
,22WNUBYG411BU05,UR272109122,F2EBC014-B-129/8DTB18,,1,1037,13,149,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG411BU05,UR272109121,1EEB32/ZTU7013,,1,1038,13,145,BRTR BU05 Chapadao do Sul I,05F03,3,6,,,,
,22WNUBYG411BU05,UR272109120,UBYYE491/ZTU7026ZL.2,,1,1039,13,141,BRTR BU05 Chapadao do Sul I,05F03,2,6,,,,
,22WNUBYG411BU05,UR272109119,(WXK7280/B6Y1F974*)B>@@55@B-1-B-/ZTU7026ZL.2,,1,1040,13,137,BRTR BU05 Chapadao do Sul I,05F03,1,2,,,,
,22WNUBYG411BU05,UR272109118,UBTTE651/PEFXD266,,1,1041,13,133,BRTR BU05 Chapadao do Sul I,05F03,3,4,,,,
,22WNUBYG411BU05,UR272109117,UBYYE451/B7T7T812ZS.4,,1,1042,13,129,BRTR BU05 Chapadao do Sul I,05F03,3,6,,,,
,22WNUBYG411BU05,UR272109116,PEYFA119/WTP6741ZL.2,,1,1043,14,129,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG411BU05,UR272109115,UBTTD080ZL.0/UBYYD760,,1,1044,14,133,BRTR BU05 Chapadao do Sul I,05F03,3,2,,,,
,22WNUBYG411BU05,UR272109114,UBTUD529/1ZDB84,,1,1045,14,137,BRTR BU05 Chapadao do Sul I,05F03,1,2,,,,
,22WNUBYG411BU05,UR272109113,AS1868PRO3,AS1868PRO3,1,1046,14,141,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG411BU05,UR272109112,UBTTE701/WYF6091,,1,1047,14,145,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG411BU05,UR272109111,UBYYD301/UBTTG228ZL.0,,1,1048,14,149,BRTR BU05 Chapadao do Sul I,05F03,3,5,,,,
,22WNUBYG411BU05,UR272109110,UBTTE631/1EEB17,,1,1049,14,153,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG411BU05,UR272109109,F2EBC005-B-275/1PEB88,,1,1050,14,157,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG411BU05,UR272109108,(ZYY6439/WYF6191)@806@@B-B-B-/B6T7T943ZS.2,,1,1051,14,161,BRTR BU05 Chapadao do Sul I,05F03,2,5,,,,
,22WNUBYG411BU05,UR272109107,F4EBC002-B-368/1PEB88,,1,1052,14,165,BRTR BU05 Chapadao do Sul I,05F03,2,4,,,,
,22WNUBYG411BU05,UR272109106,UBTXF248ZL.0/PEYYB199,,1,1053,15,165,BRTR BU05 Chapadao do Sul I,05F03,2,7,,,,
,22WNUBYG411BU05,UR272109105,UBYYD141/WTP6741ZL.2,,1,1054,15,161,BRTR BU05 Chapadao do Sul I,05F03,3,6,,,,
,22WNUBYG411BU05,UR272109104,PEYYC439/UBTTD400,,1,1055,15,157,BRTR BU05 Chapadao do Sul I,05F03,2,4,,,,
,22WNUBYG411BU05,UR272109103,F2EBC012-B-38/1PEB88,,1,1056,15,153,BRTR BU05 Chapadao do Sul I,05F03,2,4,,,,
,22WNUBYG411BU05,UR272109102,UBYYE441/ZTU7026ZL.2,,1,1057,15,149,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG411BU05,UR272109101,UBTTC211ZL.0/2SHB03,,1,1058,15,145,BRTR BU05 Chapadao do Sul I,05F03,2,4,,,,
,22WNUBYG411BU05,UR272109100,(ZTX7020/ZTTG355)@@102@/1EEB17,,1,1059,15,141,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
,22WNUBYG411BU05,UR272109099,(ZTX7020/ZTI4071)@@560@/1EEB17,,1,1060,15,137,BRTR BU05 Chapadao do Sul I,05F03,1,2,,,,
,22WNUBYG411BU05,UR272109098,AS1820PRO3,AS1820PRO3,1,1061,15,133,BRTR BU05 Chapadao do Sul I,05F03,2,1,,,,
,22WNUBYG411BU05,UR272109097,DKB360PRO3,DKB360PRO3,1,1062,15,129,BRTR BU05 Chapadao do Sul I,05F03,2,3,,,,
,22WNUBYG411BU05,UR272109096,8CEB47/1YRB77ZS.0,,1,1063,16,129,BRTR BU05 Chapadao do Sul I,05F03,2,2,,,,
