#,PSS:EXT:EXTID,PSS:BARCD,ABBRC,VHNM,PSS:REPNO,PSS:PLTID,VCRD,HCRD,Location Name,PLACD,PSS:COSTR,PSS:HELMR,PSS:LFSPR,PSS:SCBLR,PSS:NOTET
,22WNUBYG419BU03,UR272129514,1PEB88/1ZRB84ZS.0,,1,1045,29,413,BRTR BU03 Costa Rica I,03F03,,3,,3,
,22WNUBYG419BU03,UR272129513,WFY8204/B7T7T812ZS.4,,1,1046,29,409,BRTR BU03 Costa Rica I,03F03,,3,,3,
,22WNUBYG419BU03,UR272129512,UBTTD270/1ZRB84ZS.0,,1,1047,30,409,BRTR BU03 Costa Rica I,03F03,,3,,3,
,22WNUBYG419BU03,UR272129511,PEYFE158/PETTF126ZL.2,,1,1048,30,413,BRTR BU03 Costa Rica I,03F03,,5,,4,
,22WNUBYG419BU03,UR272129510,PETUF197RZ.0/WYF6091,,1,1049,30,417,BRTR BU03 Costa Rica I,03F03,,3,,4,
,22WNUBYG419BU03,UR272129509,P3898,P3898,1,1050,30,421,BRTR BU03 Costa Rica I,03F03,,3,,4,
,22WNUBYG419BU03,UR272129508,UBTXF238ZL.0/UBYXG377,,1,1051,30,425,BRTR BU03 Costa Rica I,03F03,,3,,5,
,22WNUBYG419BU03,UR272129507,DKB335PRO3,DKB335PRO3,1,1052,30,429,BRTR BU03 Costa Rica I,03F03,,2,,3,
,22WNUBYG419BU03,UR272129506,PEYXE076/WTP6741ZL.2,,1,1053,30,433,BRTR BU03 Costa Rica I,03F03,,4,,5,
,22WNUBYG419BU03,UR272129505,LOTTD266ZL.2/UBYYE369,,1,1054,30,437,BRTR BU03 Costa Rica I,03F03,,2,,2,
,22WNUBYG419BU03,UR272129504,UBTUE177ZL.2/WYY8370,,1,1055,30,441,BRTR BU03 Costa Rica I,03F03,,2,,2,
,22WNUBYG419BU03,UR272129503,UBTUE189/UBYXE427,,1,1056,30,445,BRTR BU03 Costa Rica I,03F03,,3,,5,
,22WNUBYG419BU03,UR272129502,UBTTE590/ZYFG365,,1,1057,31,445,BRTR BU03 Costa Rica I,03F03,,6,,6,
,22WNUBYG419BU03,UR272129501,UBYYD479/WTP6741ZL.2,,1,1058,31,441,BRTR BU03 Costa Rica I,03F03,,4,,5,
,22WNUBYG419BU03,UR272129500,PEYFB379/UBTTG228ZL.0,,1,1059,31,437,BRTR BU03 Costa Rica I,03F03,,3,,6,
,22WNUBYG419BU03,UR272129499,B2401PWU,B2401PWU,1,1060,31,433,BRTR BU03 Costa Rica I,03F03,,2,,2,
,22WNUBYG419BU03,UR272129498,UBYXD730/B7Y6Y842ZL.1,,1,1061,31,429,BRTR BU03 Costa Rica I,03F03,,3,,3,
,22WNUBYG419BU03,UR272129497,UBTTD000ZL.0/PEYYB479,,1,1062,31,425,BRTR BU03 Costa Rica I,03F03,,2,,2,
,22WNUBYG419BU03,UR272129496,1EEB17/4DEB01,,1,1063,31,421,BRTR BU03 Costa Rica I,03F03,,2,,2,
,22WNUBYG419BU03,UR272129495,UBTTC050ZL.0/UBYYF340,,1,1064,31,417,BRTR BU03 Costa Rica I,03F03,,2,,3,
,22WNUBYG419BU03,UR272129494,AS1868PRO3,AS1868PRO3,1,1065,31,413,BRTR BU03 Costa Rica I,03F03,,2,,4,
,22WNUBYG419BU03,UR272129493,UBTXF248ZL.0/UBYXE329,,1,1066,31,409,BRTR BU03 Costa Rica I,03F03,,4,,3,
,22WNUBYG419BU03,UR272129492,UBTTD000ZL.0/UBYXD730,,1,1067,32,409,BRTR BU03 Costa Rica I,03F03,,2,,3,
,22WNUBYG419BU03,UR272129491,DKB255PRO3,DKB255PRO3,1,1068,32,413,BRTR BU03 Costa Rica I,03F03,,2,,2,
,22WNUBYG419BU03,UR272129490,DKB360PRO3,DKB360PRO3,1,1069,32,417,BRTR BU03 Costa Rica I,03F03,,5,,3,
,22WNUBYG419BU03,UR272129489,UBYYE109/UBTTG228ZL.0,,1,1070,32,421,BRTR BU03 Costa Rica I,03F03,,6,,3,
,22WNUBYG419BU03,UR272129488,UBTTE370/1ZRB84ZS.0,,1,1071,32,425,BRTR BU03 Costa Rica I,03F03,,2,,3,
,22WNUBYG419BU03,UR272129487,2AHB60/UBTXF238ZL.0,,1,1072,32,429,BRTR BU03 Costa Rica I,03F03,,2,,2,
,22WNUBYG419BU03,UR272129486,WXY8581/UBTUE177ZL.2,,1,1073,32,433,BRTR BU03 Costa Rica I,03F03,,5,,6,
,22WNUBYG419BU03,UR272129485,MG580PWU,MG580PWU,1,1074,32,437,BRTR BU03 Costa Rica I,03F03,,3,,5,
,22WNUBYG419BU03,UR272129484,UBTTD020ZL.0/PEYFA119,,1,1075,32,441,BRTR BU03 Costa Rica I,03F03,,2,,4,
,22WNUBYG419BU03,UR272129483,UBTTE620/1ZRB84ZS.0,,1,1076,32,445,BRTR BU03 Costa Rica I,03F03,,3,,4,
,22WNUBYG419BU03,UR272129482,LOTTC076ZL.1/1EEB17,,1,1077,33,445,BRTR BU03 Costa Rica I,03F03,,3,,3,
,22WNUBYG419BU03,UR272129481,UBTTE049/1ZRB84ZS.0,,1,1078,33,441,BRTR BU03 Costa Rica I,03F03,,2,,3,
,22WNUBYG419BU03,UR272129480,UBTTD020ZL.0/UBYXD730,,1,1079,33,437,BRTR BU03 Costa Rica I,03F03,,3,,3,
,22WNUBYG419BU03,UR272129479,UBTTC010ZL.0/UBYYE870,,1,1080,33,433,BRTR BU03 Costa Rica I,03F03,,2,,4,
,22WNUBYG419BU03,UR272129478,UBTXF248ZL.0/UBYYF511,,1,1081,33,429,BRTR BU03 Costa Rica I,03F03,,3,,2,
,22WNUBYG419BU03,UR272129477,8FTB73/1ZRB84ZS.0,,1,1082,33,425,BRTR BU03 Costa Rica I,03F03,,2,,3,
,22WNUBYG419BU03,UR272129476,UBTTE120ZL.0/UBYXD730,,1,1083,33,421,BRTR BU03 Costa Rica I,03F03,,2,,4,
,22WNUBYG419BU03,UR272129475,UBTTF320/1ZRB84ZS.0,,1,1084,33,417,BRTR BU03 Costa Rica I,03F03,,2,,5,
,22WNUBYG419BU03,UR272129474,PEYFB238/UBTTE410,,1,1085,33,413,BRTR BU03 Costa Rica I,03F03,,3,,6,
,22WNUBYG419BU03,UR272129473,UBTUE619/PEFXD266,,1,1086,33,409,BRTR BU03 Costa Rica I,03F03,,2,,6,
,22WNUBYG419BU03,UR272129472,UBTTE410/4DEB01,,1,1087,34,409,BRTR BU03 Costa Rica I,03F03,,2,,3,
,22WNUBYG419BU03,UR272129471,PETUD187/1YRB77ZS.0,,1,1088,34,413,BRTR BU03 Costa Rica I,03F03,,2,,5,
,22WNUBYG419BU03,UR272129470,UBTTE179/1YRB77ZS.0,,1,1089,34,417,BRTR BU03 Costa Rica I,03F03,,2,,2,
,22WNUBYG419BU03,UR272129469,UBTTE100ZL.0/PEYFA119,,1,1090,34,421,BRTR BU03 Costa Rica I,03F03,,2,,4,
,22WNUBYG419BU03,UR272129468,UBYYE190/1ZRB84ZS.0,,1,1091,34,425,BRTR BU03 Costa Rica I,03F03,,2,,3,
,22WNUBYG419BU03,UR272129467,UBTTC070ZL.0/UBYYE349,,1,1092,34,429,BRTR BU03 Costa Rica I,03F03,,2,,3,
,22WNUBYG419BU03,UR272129466,UBTTC500/1ZRB84ZS.0,,1,1093,34,433,BRTR BU03 Costa Rica I,03F03,,2,,3,
,22WNUBYG419BU03,UR272129465,1YHB35/PETTF126ZL.2,,1,1094,34,437,BRTR BU03 Costa Rica I,03F03,,2,,4,
,22WNUBYG419BU03,UR272129464,K9606VIP3,K9606VIP3,1,1095,34,441,BRTR BU03 Costa Rica I,03F03,,3,,4,
,22WNUBYG419BU03,UR272129463,AS1820PRO3,AS1820PRO3,1,1096,34,445,BRTR BU03 Costa Rica I,03F03,,3,,2,
,22WNUBYG419BU03,UR272129462,UBTTB060ZL.0/UBYYE190,,1,1097,35,445,BRTR BU03 Costa Rica I,03F03,,5,,7,
,22WNUBYG419BU03,UR272129461,AS1868PRO3,AS1868PRO3,1,1098,35,441,BRTR BU03 Costa Rica I,03F03,,2,,3,
,22WNUBYG419BU03,UR272129460,UBTTD000ZL.0/UBYXE419,,1,1099,35,437,BRTR BU03 Costa Rica I,03F03,,2,,2,
,22WNUBYG419BU03,UR272129459,PEUTE046/B7Y6Y842ZL.1,,1,1100,35,433,BRTR BU03 Costa Rica I,03F03,,3,,4,
,22WNUBYG419BU03,UR272129458,B6T7T943ZS.2/9DRB50,,1,1101,35,429,BRTR BU03 Costa Rica I,03F03,,3,,5,
,22WNUBYG419BU03,UR272129457,1EEB04/ZTU7026ZL.2,,1,1102,35,425,BRTR BU03 Costa Rica I,03F03,,2,,5,
,22WNUBYG419BU03,UR272129456,ZTU7026ZL.2/ZTU7013ZL.0/PEYXB198,,1,1103,35,421,BRTR BU03 Costa Rica I,03F03,,2,,4,
,22WNUBYG419BU03,UR272129455,LOTTC076ZL.1/UBYYE359,,1,1104,35,417,BRTR BU03 Costa Rica I,03F03,,2,,3,
,22WNUBYG419BU03,UR272129454,UBTTD426ZL.0/ACYFB848,,1,1105,35,413,BRTR BU03 Costa Rica I,03F03,,2,,2,
,22WNUBYG419BU03,UR272129453,UBTTE179/1EEB63,,1,1106,35,409,BRTR BU03 Costa Rica I,03F03,,2,,2,
,22WNUBYG419BU03,UR272129452,UBTTD040ZL.0/UBYXD730,,1,1107,36,409,BRTR BU03 Costa Rica I,03F03,,2,,2,
,22WNUBYG419BU03,UR272129451,UBTUE209/PEYFB379,,1,1108,36,413,BRTR BU03 Costa Rica I,03F03,,2,,4,
,22WNUBYG419BU03,UR272129450,UBTTD426ZL.0/UBYYF511,,1,1109,36,417,BRTR BU03 Costa Rica I,03F03,,2,,2,
,22WNUBYG419BU03,UR272129449,AS1868PRO3,AS1868PRO3,1,1110,36,421,BRTR BU03 Costa Rica I,03F03,,2,,3,
,22WNUBYG419BU03,UR272129448,UBTTD020ZL.0/UBYYF340,,1,1111,36,425,BRTR BU03 Costa Rica I,03F03,,2,,3,
,22WNUBYG419BU03,UR272129447,1EEB17/B7T1C128ZS.1,,1,1112,36,429,BRTR BU03 Costa Rica I,03F03,,2,,3,
,22WNUBYG419BU03,UR272129446,UBTUE177/1YRB77ZS.0,,1,1113,36,433,BRTR BU03 Costa Rica I,03F03,,2,,2,
,22WNUBYG419BU03,UR272129445,TTU5203/WXF7791,,1,1114,36,437,BRTR BU03 Costa Rica I,03F03,,2,,2,
,22WNUBYG419BU03,UR272129444,UBYYD288/WTP6741ZL.2,,1,1115,36,441,BRTR BU03 Costa Rica I,03F03,,2,,4,
,22WNUBYG419BU03,UR272129443,LOTTC076ZL.1/UBYYE369,,1,1116,36,445,BRTR BU03 Costa Rica I,03F03,,2,,2,
,22WNUBYG419BU03,UR272129442,DKB360PRO3,DKB360PRO3,1,1117,37,445,BRTR BU03 Costa Rica I,03F03,,2,,4,
,22WNUBYG419BU03,UR272129441,MG652PWU,MG652PWU,1,1118,37,441,BRTR BU03 Costa Rica I,03F03,,2,,4,
,22WNUBYG419BU03,UR272129440,ZYFG365/PETTF126ZL.2,,1,1119,37,437,BRTR BU03 Costa Rica I,03F03,,3,,3,
,22WNUBYG419BU03,UR272129439,T8Y8X863/WYY8370,,1,1120,37,433,BRTR BU03 Costa Rica I,03F03,,3,,3,
,22WNUBYG419BU03,UR272129438,UBTTD426ZL.0/8DTB18,,1,1121,37,429,BRTR BU03 Costa Rica I,03F03,,2,,3,
,22WNUBYG419BU03,UR272129437,UBYYD379/B7T1C128ZS.1,,1,1122,37,425,BRTR BU03 Costa Rica I,03F03,,4,,3,
,22WNUBYG419BU03,UR272129436,B2620PWU,B2620PWU,1,1123,37,421,BRTR BU03 Costa Rica I,03F03,,2,,3,
,22WNUBYG419BU03,UR272129435,UBTTD040ZL.0/1ZRB84ZS.0,,1,1124,37,417,BRTR BU03 Costa Rica I,03F03,,4,,5,
,22WNUBYG419BU03,UR272129434,PEYFB379/B6T7T943ZS.2,,1,1125,37,413,BRTR BU03 Costa Rica I,03F03,,3,,5,
,22WNUBYG419BU03,UR272129433,AS1820PRO3,AS1820PRO3,1,1126,37,409,BRTR BU03 Costa Rica I,03F03,,2,,2,
,22WNUBYG419BU03,UR272129432,AG8700PRO4,AG8700PRO4,1,1127,38,409,BRTR BU03 Costa Rica I,03F03,,2,,3,
,22WNUBYG419BU03,UR272129431,ACYYA996/PETTF126ZL.2,,1,1128,38,413,BRTR BU03 Costa Rica I,03F03,,2,,3,
,22WNUBYG419BU03,UR272129430,WYF6091/PETTF126ZL.2,,1,1129,38,417,BRTR BU03 Costa Rica I,03F03,,2,,4,
,22WNUBYG419BU03,UR272129429,UBYXD730/PETTF126ZL.2,,1,1130,38,421,BRTR BU03 Costa Rica I,03F03,,2,,4,
,22WNUBYG419BU03,UR272129428,NS90PRO2,NS90PRO2,1,1131,38,425,BRTR BU03 Costa Rica I,03F03,,2,,2,
,22WNUBYG419BU03,UR272129427,UBTTD090ZL.0/PEYYC439,,1,1132,38,429,BRTR BU03 Costa Rica I,03F03,,3,,6,
,22WNUBYG419BU03,UR272129426,LOTTD266ZL.2/UBYYE359,,1,1133,38,433,BRTR BU03 Costa Rica I,03F03,,5,,5,
,22WNUBYG419BU03,UR272129425,P3707VYH,P3707VYH,1,1134,38,437,BRTR BU03 Costa Rica I,03F03,,3,,4,
,22WNUBYG419BU03,UR272129424,PEFXD256/UBTTG228ZL.0,,1,1135,38,441,BRTR BU03 Costa Rica I,03F03,,4,,6,
,22WNUBYG419BU03,UR272129423,MG580PWU,MG580PWU,1,1136,38,445,BRTR BU03 Costa Rica I,03F03,,3,,5,
,22WNUBYG419BU03,UR272129422,DKB360PRO3,DKB360PRO3,1,1137,39,445,BRTR BU03 Costa Rica I,03F03,,3,,4,
,22WNUBYG419BU03,UR272129421,2SHB03/WYY8370,,1,1138,39,441,BRTR BU03 Costa Rica I,03F03,,2,,2,
,22WNUBYG419BU03,UR272129420,WFY9324/2ZRB29ZS.0,,1,1139,39,437,BRTR BU03 Costa Rica I,03F03,,2,,3,
,22WNUBYG419BU03,UR272129419,UBYYD499/UBTTD490,,1,1140,39,433,BRTR BU03 Costa Rica I,03F03,,2,,4,
,22WNUBYG419BU03,UR272129418,UBTTE049/PEYFE158,,1,1141,39,429,BRTR BU03 Costa Rica I,03F03,,5,,6,
,22WNUBYG419BU03,UR272129417,2ZRB29ZS.0/UBTTE410,,1,1142,39,425,BRTR BU03 Costa Rica I,03F03,,4,,4,
,22WNUBYG419BU03,UR272129416,UBTXF248ZL.0/UBFXC736,,1,1143,39,421,BRTR BU03 Costa Rica I,03F03,,4,,3,
,22WNUBYG419BU03,UR272129415,PEUTE046/UBTTG228ZL.0,,1,1144,39,417,BRTR BU03 Costa Rica I,03F03,,5,,4,
,22WNUBYG419BU03,UR272129414,UBYYD399/B6T7T943ZS.2,,1,1145,39,413,BRTR BU03 Costa Rica I,03F03,,4,,4,
,22WNUBYG419BU03,UR272129413,UBTTF640/1EEB17,,1,1146,39,409,BRTR BU03 Costa Rica I,03F03,,2,,2,
,22WNUBYG419BU03,UR272129412,UBYXE449/UBTTD490,,1,1147,40,409,BRTR BU03 Costa Rica I,03F03,,2,,3,
,22WNUBYG419BU03,UR272129411,UBTTD040ZL.0/UBYXE419,,1,1148,40,413,BRTR BU03 Costa Rica I,03F03,,3,,3,
,22WNUBYG419BU03,UR272129410,UBTXF248ZL.0/PEYFE158,,1,1149,40,417,BRTR BU03 Costa Rica I,03F03,,5,,5,
,22WNUBYG419BU03,UR272129409,UBYYF511/1ZRB84ZS.0,,1,1150,40,421,BRTR BU03 Costa Rica I,03F03,,2,,2,
,22WNUBYG419BU03,UR272129408,AS1820PRO3,AS1820PRO3,1,1151,40,425,BRTR BU03 Costa Rica I,03F03,,2,,2,
,22WNUBYG419BU03,UR272129407,PEYXB198/UBTTE410,,1,1152,40,429,BRTR BU03 Costa Rica I,03F03,,3,,3,
,22WNUBYG419BU03,UR272129406,UBYYE369/PETTF126ZL.2,,1,1153,40,433,BRTR BU03 Costa Rica I,03F03,,2,,2,
,22WNUBYG419BU03,UR272129405,UBTTE179/PEYFB379,,1,1154,40,437,BRTR BU03 Costa Rica I,03F03,,2,,2,
,22WNUBYG419BU03,UR272129404,1EEB17/PETTF126ZL.2,,1,1155,40,441,BRTR BU03 Costa Rica I,03F03,,2,,3,
,22WNUBYG419BU03,UR272129403,PEYFA119/YYX7575,,1,1156,40,445,BRTR BU03 Costa Rica I,03F03,,2,,2,
,22WNUBYG419BU03,UR272129402,UBTTE120ZL.0/PEYXE036,,1,1157,41,445,BRTR BU03 Costa Rica I,03F03,,2,,2,
,22WNUBYG419BU03,UR272129401,WYX8341/PETTF126ZL.2,,1,1158,41,441,BRTR BU03 Costa Rica I,03F03,,2,,3,
,22WNUBYG419BU03,UR272129400,2SHB03/D8BB55,,1,1159,41,437,BRTR BU03 Costa Rica I,03F03,,2,,3,
,22WNUBYG419BU03,UR272129399,PETTF126ZL.2/PEFXD266,,1,1160,41,433,BRTR BU03 Costa Rica I,03F03,,2,,4,
,22WNUBYG419BU03,UR272129398,UBTXF248ZL.0/UBYYE190,,1,1161,41,429,BRTR BU03 Costa Rica I,03F03,,2,,4,
,22WNUBYG419BU03,UR272129397,PETUF418/PEYYB199,,1,1162,41,425,BRTR BU03 Costa Rica I,03F03,,3,,4,
,22WNUBYG419BU03,UR272129396,WXXD474/UBTTD490,,1,1163,41,421,BRTR BU03 Costa Rica I,03F03,,3,,3,
,22WNUBYG419BU03,UR272129395,MG580PWU,MG580PWU,1,1164,41,417,BRTR BU03 Costa Rica I,03F03,,3,,4,
,22WNUBYG419BU03,UR272129394,UBTTD426ZL.0/UBYYE190,,1,1165,41,413,BRTR BU03 Costa Rica I,03F03,,2,,2,
,22WNUBYG419BU03,UR272129393,SYN555 VIP3,NK555VIP3,1,1166,41,409,BRTR BU03 Costa Rica I,03F03,,2,,2,
,22WNUBYG419BU03,UR272129392,UBTTE630/UBYYG780,,1,1167,42,409,BRTR BU03 Costa Rica I,03F03,,2,,5,
,22WNUBYG419BU03,UR272129391,AS1868PRO3,AS1868PRO3,1,1168,42,413,BRTR BU03 Costa Rica I,03F03,,2,,3,
,22WNUBYG419BU03,UR272129390,WYFC994/B6T7T943ZS.2,,1,1169,42,417,BRTR BU03 Costa Rica I,03F03,,4,,4,
,22WNUBYG419BU03,UR272129389,LOTTC076ZL.1/8DTB18,,1,1170,42,421,BRTR BU03 Costa Rica I,03F03,,3,,3,
,22WNUBYG420BU03,UR272136698,UBTTE510/UBYYE349,,1,1001,42,425,BRTR BU03 Costa Rica I,03F03,,3,,5,
,22WNUBYG420BU03,UR272136697,DKB360PRO3,DKB360PRO3,1,1002,42,429,BRTR BU03 Costa Rica I,03F03,,4,,4,
,22WNUBYG420BU03,UR272136696,T8U8U342_ZLF2:50-B-/ZYFG385,,1,1003,42,433,BRTR BU03 Costa Rica I,03F03,,3,,2,
,22WNUBYG420BU03,UR272136695,AS1868PRO3,AS1868PRO3,1,1004,42,437,BRTR BU03 Costa Rica I,03F03,,2,,3,
,22WNUBYG420BU03,UR272136694,WTT6241/1ZDB84,,1,1005,42,441,BRTR BU03 Costa Rica I,03F03,,3,,2,
,22WNUBYG420BU03,UR272136693,UBFXC736/B7Y6Y842ZL.1,,1,1006,42,445,BRTR BU03 Costa Rica I,03F03,,3,,3,
,22WNUBYG420BU03,UR272136692,UBTTD426ZL.0/UBYXD730,,1,1007,43,445,BRTR BU03 Costa Rica I,03F03,,3,,2,
,22WNUBYG420BU03,UR272136691,ZTU7026ZL.2/ZTU7013ZL.0/UBYXE419,,1,1008,43,441,BRTR BU03 Costa Rica I,03F03,,4,,4,
,22WNUBYG420BU03,UR272136690,PEYFB379/4DEB01,,1,1009,43,437,BRTR BU03 Costa Rica I,03F03,,3,,2,
,22WNUBYG420BU03,UR272136689,UBTTE650/UBYYE200,,1,1010,43,433,BRTR BU03 Costa Rica I,03F03,,4,,5,
,22WNUBYG420BU03,UR272136688,AS1820PRO3,AS1820PRO3,1,1011,43,429,BRTR BU03 Costa Rica I,03F03,,3,,4,
,22WNUBYG420BU03,UR272136687,MG580PWU,MG580PWU,1,1012,43,425,BRTR BU03 Costa Rica I,03F03,,3,,4,
,22WNUBYG420BU03,UR272136686,PEYYB199/UBTXF238ZL.0,,1,1013,43,421,BRTR BU03 Costa Rica I,03F03,,5,,5,
,22WNUBYG420BU03,UR272136685,WXY8581/B7Y6Y842ZL.1,,1,1014,43,417,BRTR BU03 Costa Rica I,03F03,,5,,7,
,22WNUBYG420BU03,UR272136684,PEUTE046/PETTF126ZL.2,,1,1015,43,413,BRTR BU03 Costa Rica I,03F03,,2,,6,
,22WNUBYG420BU03,UR272136683,UBTUE209/1EEB63,,1,1016,43,409,BRTR BU03 Costa Rica I,03F03,,3,,4,
,22WNUBYG420BU03,UR272136682,UBTUE177/WTP6741ZL.2,,1,1017,44,409,BRTR BU03 Costa Rica I,03F03,,5,,5,
,22WNUBYG420BU03,UR272136681,UBTUE177ZL.2/4DEB01,,1,1018,44,413,BRTR BU03 Costa Rica I,03F03,,6,,3,
,22WNUBYG420BU03,UR272136680,PEYYB199/UBTTE410,,1,1019,44,417,BRTR BU03 Costa Rica I,03F03,,5,,6,
,22WNUBYG420BU03,UR272136679,UBYFG198/PETTF126ZL.2,,1,1020,44,421,BRTR BU03 Costa Rica I,03F03,,2,,4,
,22WNUBYG420BU03,UR272136678,UBYXE329/1ZRB84ZS.0,,1,1021,44,425,BRTR BU03 Costa Rica I,03F03,,2,,2,
,22WNUBYG420BU03,UR272136677,UBTTD030ZL.0/UBYYE349,,1,1022,44,429,BRTR BU03 Costa Rica I,03F03,,2,,4,
,22WNUBYG420BU03,UR272136676,UBYYF511/B7Y6Y842ZL.1,,1,1023,44,433,BRTR BU03 Costa Rica I,03F03,,3,,2,
,22WNUBYG420BU03,UR272136675,1EEB63/B7T1C128ZS.1,,1,1024,44,437,BRTR BU03 Costa Rica I,03F03,,3,,3,
,22WNUBYG420BU03,UR272136674,PEYFB379/B7T1C128ZS.1,,1,1025,44,441,BRTR BU03 Costa Rica I,03F03,,2,,6,
,22WNUBYG420BU03,UR272136673,T8U8U342_ZLF2:50-B-/WYY8370,,1,1026,44,445,BRTR BU03 Costa Rica I,03F03,,2,,2,
,22WNUBYG420BU03,UR272136672,UBYXD730/2AHB26ZS.0,,1,1027,45,445,BRTR BU03 Costa Rica I,03F03,,3,,3,
,22WNUBYG420BU03,UR272136671,UBTTD090ZL.0/UBYYF340,,1,1028,45,441,BRTR BU03 Costa Rica I,03F03,,2,,5,
,22WNUBYG420BU03,UR272136670,UBYXE388/PETTF126ZL.2,,1,1029,45,437,BRTR BU03 Costa Rica I,03F03,,2,,4,
,22WNUBYG420BU03,UR272136669,UBTTB060ZL.0/UBYXE419,,1,1030,45,433,BRTR BU03 Costa Rica I,03F03,,6,,6,
,22WNUBYG420BU03,UR272136668,8CEB45/1ZRB84ZS.0,,1,1031,45,429,BRTR BU03 Costa Rica I,03F03,,3,,5,
,22WNUBYG420BU03,UR272136667,1AEB02/WTP6741ZL.2,,1,1032,45,425,BRTR BU03 Costa Rica I,03F03,,3,,7,
,22WNUBYG420BU03,UR272136666,8DTB18/UBTXF238ZL.0,,1,1033,45,421,BRTR BU03 Costa Rica I,03F03,,2,,4,
,22WNUBYG420BU03,UR272136665,UBYYD760/2AHB26ZS.0,,1,1034,45,417,BRTR BU03 Costa Rica I,03F03,,3,,6,
,22WNUBYG420BU03,UR272136664,8FTB43/1ZRB84ZS.0,,1,1035,45,413,BRTR BU03 Costa Rica I,03F03,,3,,5,
,22WNUBYG420BU03,UR272136663,UBYYE270/WTP6741ZL.2,,1,1036,45,409,BRTR BU03 Costa Rica I,03F03,,5,,4,
,22WNUBYG420BU03,UR272136662,UBTTD080ZL.0/UBYYE359,,1,1037,46,409,BRTR BU03 Costa Rica I,03F03,,3,,5,
,22WNUBYG420BU03,UR272136661,STU6050ZL/ZYFG385,,1,1038,46,413,BRTR BU03 Costa Rica I,03F03,,2,,5,
,22WNUBYG420BU03,UR272136660,UBTTB060ZL.0/UBYYF340,,1,1039,46,417,BRTR BU03 Costa Rica I,03F03,,4,,4,
,22WNUBYG420BU03,UR272136659,AS1868PRO3,AS1868PRO3,1,1040,46,421,BRTR BU03 Costa Rica I,03F03,,2,,3,
,22WNUBYG420BU03,UR272136658,ZYF6430/PEXXE236,,1,1041,46,425,BRTR BU03 Costa Rica I,03F03,,4,,2,
,22WNUBYG420BU03,UR272136657,PETUF418/1EEB17,,1,1042,46,429,BRTR BU03 Costa Rica I,03F03,,2,,3,
,22WNUBYG420BU03,UR272136656,UBTTD080ZL.0/UBYYF511,,1,1043,46,433,BRTR BU03 Costa Rica I,03F03,,4,,3,
,22WNUBYG420BU03,UR272136655,UBYYF350/2SHB03,,1,1044,46,437,BRTR BU03 Costa Rica I,03F03,,2,,2,
,22WNUBYG420BU03,UR272136654,UBYYD760/UBTXF238ZL.0,,1,1045,46,441,BRTR BU03 Costa Rica I,03F03,,2,,6,
,22WNUBYG420BU03,UR272136653,PEYFC229/UBTTG228ZL.0,,1,1046,46,445,BRTR BU03 Costa Rica I,03F03,,3,,3,
,22WNUBYG420BU03,UR272136652,PEXXE236/UBTXF238ZL.0,,1,1047,47,445,BRTR BU03 Costa Rica I,03F03,,3,,2,
,22WNUBYG420BU03,UR272136651,AS1820PRO3,AS1820PRO3,1,1048,47,441,BRTR BU03 Costa Rica I,03F03,,2,,2,
,22WNUBYG420BU03,UR272136650,DKB360PRO3,DKB360PRO3,1,1049,47,437,BRTR BU03 Costa Rica I,03F03,,2,,3,
,22WNUBYG420BU03,UR272136649,MG580PWU,MG580PWU,1,1050,47,433,BRTR BU03 Costa Rica I,03F03,,4,,5,
,22WNUBYG420BU03,UR272136648,LOTTD266ZL.2/1EEB17,,1,1051,47,429,BRTR BU03 Costa Rica I,03F03,,2,,3,
,22WNUBYG420BU03,UR272136647,UBYXE419/2AHB26ZS.0,,1,1052,47,425,BRTR BU03 Costa Rica I,03F03,,3,,3,
,22WNUBYG420BU03,UR272136646,UBTUE619/1EEB88,,1,1053,47,421,BRTR BU03 Costa Rica I,03F03,,2,,4,
,22WNUBYG420BU03,UR272136645,1PEB88/PETTF126ZL.2,,1,1054,47,417,BRTR BU03 Costa Rica I,03F03,,2,,5,
,22WNUBYG420BU03,UR272136644,ACYXC247/ZTU7026ZL.2,,1,1055,47,413,BRTR BU03 Costa Rica I,03F03,,2,,3,
,22WNUBYG420BU03,UR272136643,UBYYE349/B6T7T943ZS.2,,1,1056,47,409,BRTR BU03 Costa Rica I,03F03,,3,,5,
,22WNUBYG420BU03,UR272136642,UBTTE100ZL.0/PEFXD266,,1,1057,48,409,BRTR BU03 Costa Rica I,03F03,,4,,3,
,22WNUBYG420BU03,UR272136641,UBYYD760/1ZRB84ZS.0,,1,1058,48,413,BRTR BU03 Costa Rica I,03F03,,2,,4,
,22WNUBYG420BU03,UR272136640,UBTTE100ZL.0/UBYYE359,,1,1059,48,417,BRTR BU03 Costa Rica I,03F03,,5,,5,
,22WNUBYG420BU03,UR272136639,UBTTD020ZL.0/UBYXE419,,1,1060,48,421,BRTR BU03 Costa Rica I,03F03,,2,,4,
,22WNUBYG420BU03,UR272136638,UBTTD000ZL.0/UBYYE870,,1,1061,48,425,BRTR BU03 Costa Rica I,03F03,,4,,4,
,22WNUBYG420BU03,UR272136637,UBYYD760/WTP6741ZL.2,,1,1062,48,429,BRTR BU03 Costa Rica I,03F03,,4,,5,
,22WNUBYG420BU03,UR272136636,1EEB63/PETTF126ZL.2,,1,1063,48,433,BRTR BU03 Costa Rica I,03F03,,3,,3,
