#,PSS:EXT:EXTID,PSS:BARCD,ABBRC,VHNM,PSS:REPNO,PSS:PLTID,PSS:MAXRNG,PSS:MAXROW,Location Name,PSS:COSTR,PSS:HELMR,PSS:LFSPR,PSS:DLLFR,PSS:SCLBR
,M4D,UR272431082,SX6003ZS.0,,1,1038,29,84,BRTR BC31 Astorga-PR,"4,0000",,3,,
,M4D,UR272431081,LOTTC116/8XHB78,,1,1039,29,80,BRTR BC31 Astorga-PR,"2,0000",,,,
,M4D,UR272431080,SX6003ZS.0,,1,1040,29,76,BRTR BC31 Astorga-PR,"3,0000",,,,
,M4D,UR272431079,LOTTC226ZL.0;LOTTC226ZL.2;LOTTC226ZL.3/8XHB78,,1,1041,29,72,BRTR BC31 Astorga-PR,"2,0000",,,,
,M4D,UR272431078,ACFF8021/B7T7T812ZS.4,,1,1042,29,68,BRTR BC31 Astorga-PR,"3,0000",,,,
,M4D,UR272431077,SX6003ZS.0,,1,1043,29,64,BRTR BC31 Astorga-PR,"4,0000",,,,
,M4D,UR272431076,LOFFC340/B7T7T812ZS.4,,1,1044,29,60,BRTR BC31 Astorga-PR,"4,0000",,,,
,M4D,UR272431075,LOTTC126/1XHB39,,1,1045,30,60,BRTR BC31 Astorga-PR,"3,0000",,,,
,M4D,UR272431074,SX6003ZS.0,,1,1046,30,64,BRTR BC31 Astorga-PR,"4,0000",,,,
,M4D,UR272431073,SX6003ZS.0,,1,1047,30,68,BRTR BC31 Astorga-PR,,,,,
,M4D,UR272431072,SX6003ZS.0,,1,1048,30,72,BRTR BC31 Astorga-PR,,,,,
,M4D,UR272431071,P3282VYH,,1,1049,30,76,BRTR BC31 Astorga-PR,"2,0000",,,,
,M4D,UR272431070,LOFYA730/B7T7T812ZS.4,,1,1050,30,80,BRTR BC31 Astorga-PR,"4,0000",,,,
,M4D,UR272431069,SX6003ZS.0,,1,1051,30,84,BRTR BC31 Astorga-PR,,,,,
,M4D,UR272431068,DKB265PRO3,,1,1052,30,88,BRTR BC31 Astorga-PR,"3,0000",,,,
,M4D,UR272431067,SX6003ZS.0,,1,1053,30,92,BRTR BC31 Astorga-PR,,,,,
,M4D,UR272431066,ACTTC478ZS.0/1XHB39,,1,1054,30,96,BRTR BC31 Astorga-PR,"4,0000",,,,
,M4D,UR272431065,DKB255PRO3,,1,1055,30,100,BRTR BC31 Astorga-PR,"2,0000",,,,
,M4D,UR272431064,LOITA120/8XHB78,,1,1056,30,104,BRTR BC31 Astorga-PR,"2,0000",,,,
,M4D,UR272431063,B6X6X906ZL.0;B6X6X906ZL.1;B6X6X906ZL.2/1XHB39,,1,1057,30,108,BRTR BC31 Astorga-PR,"3,0000",,,,
,M4D,UR272431062,SX6003ZS.0,,1,1058,30,112,BRTR BC31 Astorga-PR,,,,,
,M4D,UR272431061,8AHB18/B7T7T812ZS.4,,1,1059,31,112,BRTR BC31 Astorga-PR,"2,0000",,,,
,M4D,UR272431060,SX6003ZS.0,,1,1060,31,108,BRTR BC31 Astorga-PR,,,,,
,M4D,UR272431059,SX6003ZS.0,,1,1061,31,104,BRTR BC31 Astorga-PR,,,,,
,M4D,UR272431058,SXD3239ZL.0,,1,1062,31,100,BRTR BC31 Astorga-PR,"2,0000",,2,,
,M4D,UR272431057,ACTTC428ZS.0/8XHB78,,1,1063,31,96,BRTR BC31 Astorga-PR,"1,0000",,,,
,M4D,UR272431056,LOFYB640/B7T7T812ZS.4,,1,1064,31,92,BRTR BC31 Astorga-PR,"4,0000",,,,
,M4D,UR272431055,ACTID609/8XHB78,,1,1065,31,88,BRTR BC31 Astorga-PR,"1,0000",,,,
,M4D,UR272431054,SX6003ZS.0,,1,1066,31,84,BRTR BC31 Astorga-PR,,,,,
,M4D,UR272431053,WYF6091ZL.0;WYF6091ZL.2;WYF6091ZL.3/8XHB78,,1,1067,31,80,BRTR BC31 Astorga-PR,"1,0000",,,,
,M4D,UR272431052,DKB255PRO3,,1,1068,31,76,BRTR BC31 Astorga-PR,"2,0000",,,,
,M4D,UR272431051,ACTJD211/8XHB78,,1,1069,31,72,BRTR BC31 Astorga-PR,"2,0000",,,,
,M4D,UR272431050,SX6003ZS.0,,1,1070,31,68,BRTR BC31 Astorga-PR,,,,,
,M4D,UR272431049,SX6003ZS.0,,1,1071,31,64,BRTR BC31 Astorga-PR,,,,,
,M4D,UR272431048,P3282VYH,,1,1072,31,60,BRTR BC31 Astorga-PR,"2,0000",,,,
,M4D,UR272431047,MG580PWU,,1,1073,32,60,BRTR BC31 Astorga-PR,"3,0000",,,,
,M4D,UR272431046,SX6003ZS.0,,1,1074,32,64,BRTR BC31 Astorga-PR,,,,,
,M4D,UR272431045,LOITA120/1XHB39,,1,1075,32,68,BRTR BC31 Astorga-PR,"6,0000",,,,
,M4D,UR272431044,SX5885ZS.0,,1,1076,32,72,BRTR BC31 Astorga-PR,"6,0000",,,,
,M4D,UR272431043,ACTJD649/8XHB78,,1,1077,32,76,BRTR BC31 Astorga-PR,"2,0000",,,,
,M4D,UR272431042,ACTTC368ZS.0/1XHB39,,1,1078,32,80,BRTR BC31 Astorga-PR,"2,0000",,,,
,M4D,UR272431041,SX6003ZS.0,,1,1079,32,84,BRTR BC31 Astorga-PR,,,,,
,M4D,UR272431040,SX6003ZS.0,,1,1080,32,88,BRTR BC31 Astorga-PR,,,,,
,M4D,UR272431039,SX6003ZS.0,,1,1081,32,92,BRTR BC31 Astorga-PR,,,,,
,M4D,UR272431038,8AHB14/B7T7T812ZS.4,,1,1082,32,96,BRTR BC31 Astorga-PR,"3,0000",,,,
,M4D,UR272431037,UGK9635ZL/8XHB78,,1,1083,32,100,BRTR BC31 Astorga-PR,"4,0000",,,,
,M4D,UR272431036,ACFF9150/B7T7T812ZS.4,,1,1084,32,104,BRTR BC31 Astorga-PR,"6,0000",,,,
,M4D,UR272431035,8XHB36/B7T7T812ZS.4,,1,1085,32,108,BRTR BC31 Astorga-PR,"2,0000",,,,
,M4D,UR272431034,DKB265PRO3,,1,1086,32,112,BRTR BC31 Astorga-PR,"2,0000",,2,,
,M4D,UR272431033,ACTTC428ZS.0/1XHB39,,1,1087,33,112,BRTR BC31 Astorga-PR,"5,0000",,,,
,M4D,UR272431032,SX6003ZS.0,,1,1088,33,108,BRTR BC31 Astorga-PR,,,,,
,M4D,UR272431031,SX6003ZS.0,,1,1089,33,104,BRTR BC31 Astorga-PR,,,,,
,M4D,UR272431030,SXD3249ZL.0,,1,1090,33,100,BRTR BC31 Astorga-PR,"2,0000",,,,
,M4D,UR272431029,SXD3239ZL.0,,1,1091,33,96,BRTR BC31 Astorga-PR,"3,0000",,,,
,M4D,UR272431028,SX6003ZS.0,,1,1092,33,92,BRTR BC31 Astorga-PR,,,,,
,M4D,UR272431027,WTT8210ZL.3;WTT8210ZL.4;WTT8210ZL.7/ACYFB848,,1,1093,33,88,BRTR BC31 Astorga-PR,"3,0000",,,,
,M4D,UR272431026,P3282VYH,,1,1094,33,84,BRTR BC31 Astorga-PR,"2,0000",,,,
,M4D,UR272431025,MG580PWU,,1,1095,33,80,BRTR BC31 Astorga-PR,"2,0000",,,,
,M4D,UR272431024,ACFYC131/B7T7T812ZS.4,,1,1096,33,76,BRTR BC31 Astorga-PR,"2,0000",,,,
,M4D,UR272431023,SXD3249ZL.0,,1,1097,33,72,BRTR BC31 Astorga-PR,"1,0000",,,,
,M4D,UR272431022,2DEB35ZL.0/8XHB78,,1,1098,33,68,BRTR BC31 Astorga-PR,"3,0000",,,,
,M4D,UR272431021,WTI7150ZL.0;WTI7150ZL.1;WTI7150ZL.2/1XHB39,,1,1099,33,64,BRTR BC31 Astorga-PR,"4,0000",,,,
,M4D,UR272431020,DKB265PRO3,,1,1100,33,60,BRTR BC31 Astorga-PR,"3,0000",,,,
,M4D,UR272431019,WYY8250ZL.0;WYY8250ZL.3;WYY8250ZL.4/8XHB78,,1,1101,34,60,BRTR BC31 Astorga-PR,"1,0000",,,,
,M4D,UR272431018,SX6003ZS.0,,1,1102,34,64,BRTR BC31 Astorga-PR,,,,,
,M4D,UR272431017,B7Y6Y842ZL.1/8XHB78,,1,1103,34,68,BRTR BC31 Astorga-PR,"1,0000",,,,
,M4D,UR272431016,SX6003ZS.0,,1,1104,34,72,BRTR BC31 Astorga-PR,,,,,
,M4D,UR272431015,SX6003ZS.0,,1,1105,34,76,BRTR BC31 Astorga-PR,,,,,
,M4D,UR272431014,MTTTC278ZL.0/8XHB78,,1,1106,34,80,BRTR BC31 Astorga-PR,"2,0000",,,,
,M4D,UR272431013,SX6003ZS.0,,1,1107,34,84,BRTR BC31 Astorga-PR,,,,,
,M4D,UR272431012,WYF6091ZL.0;WYF6091ZL.2;WYF6091ZL.3/1XHB39,,1,1108,34,88,BRTR BC31 Astorga-PR,"2,0000",,,,
,M4D,UR272431011,LOFYB660/B7T7T812ZS.4,,1,1109,34,92,BRTR BC31 Astorga-PR,"4,0000",2,2,,
,M4D,UR272431010,ACTTC508ZS.0/1XHB39,,1,1110,34,96,BRTR BC31 Astorga-PR,"5,0000",,,,
,M4D,UR272431009,SXD3239ZL.0,,1,1111,34,100,BRTR BC31 Astorga-PR,"2,0000",,2,,
,M4D,UR272431008,WTP6400ZL.0;WTP6400ZL.1;WTP6400ZL.3/8XHB78,,1,1112,34,104,BRTR BC31 Astorga-PR,"3,0000",,,,
,M4D,UR272431007,ACTTC221/8XHB78,,1,1113,34,108,BRTR BC31 Astorga-PR,"1,0000",,,,
,M4D,UR272431006,ACTTC528ZS.0/8XHB78,,1,1114,34,112,BRTR BC31 Astorga-PR,"2,0000",,,,
,M4D,UR272431005,SX6003ZS.0,,1,1115,35,112,BRTR BC31 Astorga-PR,,,,,
,M4D,UR272431004,WYY8250ZL.0;WYY8250ZL.3;WYY8250ZL.4/1XHB39,,1,1116,35,108,BRTR BC31 Astorga-PR,"2,0000",,,,
,M4D,UR272431003,SX6003ZS.0,,1,1117,35,104,BRTR BC31 Astorga-PR,,,,,
,M4D,UR272431002,SX6003ZS.0,,1,1118,35,100,BRTR BC31 Astorga-PR,,,,,
,M4D,UR272431001,SX6003ZS.0,,1,1119,35,96,BRTR BC31 Astorga-PR,,,,,
