#,PSS:EXT:LOC:LOCNM,PSS:EXT:EXTID,PSS:EXT:LOC:LOCCD,PSS:EXT:EXTNO,PSS:EEXT:MAT:MATID,PSS:PLOT:BARCD,PSS:BARCD,PSS:REPNO,PSS:PLTID,PSS:STRNG,PSS:STROW,PSS:MSEQNO,PSS:EEXT:MAT:ABBRC,PSS:EEXT:MAT:HGHNM,PSS:EEXT:MAT:VH:VHNM,PSS:EEXT:MAT:GHTV,PSS:EXT:EXP:EXTID,PSS:DLLFR,PSS:SCLBR,PSS:GRLSR,PSS:SRSTR,PSS:ANLBR,PSS:CRSTR,PSS:HELMR,PSS:LFSPR,PSS:STRIP,PSS:STRSR,PSS:EARTR,PSS:HEL1R,PSS:HEL2R,PSS:HEL3R,PSS:FEARN,PSS:FLISP,PSS:VIRUR,PSS:COSTR,PSS:PRMDN,PSS:PRMDP,PSS:EEXT:MAT:VH:VHNO,PSS:STD_N,PSS:BRRNN,PSS:YGSMN,PSS:YGMRN,PSS:rGWTPN,PSS:TWHMN,PSS:BRRNP,PSS:GWTPN,PSS:GMSTP,PSS:YGHMN,PSS:rGMSTP,PSS:TWSMN,PSS:PLTQR,PSS:tGWTPN,PSS:tGMSTP,PSS:ERHTN,PSS:PLHTN,PSS:SLK5N,PSS:POL5D,PSS:SLK5D,PSS:POL5N,PSS:EXT:LOC:GEODV,PSS:EXT:LOC:LONG,PSS:EXT:LOC:LAT,PSS:EXT:EXP:REMRK,PSS:VSCIN
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112XWN_MM,,UR271681919,2,0079,22,16,79,P3898,P3898,P3898,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,,,,P3898,,,,,1.30,,,,,,12.55,,9,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112XWN_MM,,UR271681863,3,0135,33,33,135,P3898,P3898,P3898,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,1.0000,,,P3898,,,,,1.19,,,,,,13.41,,9,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112XXU_MM,,UR271681960,1,0038,14,24,38,P3845VYHR,P3845VYHR,P3845VYHR,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,P3845VYHR,,,,,30.41,,,,,,24.80,,1,,,,,,4/15/2022,4/16/2022,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112XXU_MM,,UR271681930,2,0068,20,24,68,P3845VYHR,P3845VYHR,P3845VYHR,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,5.0000,,,P3845VYHR,,,,,25.43,,,,,,26.10,,1,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112XXU_MM,,UR271681867,3,0131,33,1,131,P3845VYHR,P3845VYHR,P3845VYHR,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,P3845VYHR,,,,,33.96,,,,,,25.10,,5,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112XWZ_MM,,UR271681959,1,0039,14,16,39,AS1868PRO3,AS1868PRO3,AS1868PRO3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,AS1868PRO3,,,,,34.91,,,,,,21.60,,5,,,,,,4/10/2022,4/13/2022,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112XWZ_MM,,UR271681940,2,0058,18,24,58,AS1868PRO3,AS1868PRO3,AS1868PRO3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,AS1868PRO3,,,,,31.00,,,,,,24.00,,1,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112XWZ_MM,,UR271681856,3,0142,35,9,142,AS1868PRO3,AS1868PRO3,AS1868PRO3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,1.0000,,,AS1868PRO3,,,,,9.93,,,,,,10.45,,9,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112XX2_MM,,UR271681958,1,0040,14,8,40,B2612PWU,B2612PWU,B2612PWU,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,2.0000,,,B2612PWU,,,,,33.35,,,,,,24.35,,9,,,,,,4/10/2022,4/11/2022,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112XX2_MM,,UR271681932,2,0066,20,40,66,B2612PWU,B2612PWU,B2612PWU,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,4.0000,,,B2612PWU,,,,,32.21,,,,,,27.10,,1,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112XX2_MM,,UR271681854,3,0144,35,25,144,B2612PWU,B2612PWU,B2612PWU,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,B2612PWU,,,,,33.00,,,,,,27.70,,1,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112XX5_MM,,UR271681957,1,0041,15,1,41,B2801PWU,B2801PWU,B2801PWU,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,4.0000,,,B2801PWU,,,,,29.74,,,,,,21.65,,1,,,,,,4/10/2022,4/12/2022,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112XX5_MM,,UR271681911,2,0087,24,32,87,B2801PWU,B2801PWU,B2801PWU,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,4.0000,,,B2801PWU,,,,,24.92,,,,,,24.10,,1,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112XX5_MM,,UR271681870,3,0128,32,24,128,B2801PWU,B2801PWU,B2801PWU,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,5.0000,,,B2801PWU,,,,,25.04,,,,,,23.10,,1,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112XXA_MM,,UR271681956,1,0042,15,9,42,DKB390PRO4,DKB390PRO4,DKB390PRO4,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,4.0000,,,DKB390PRO4,,,,,25.77,,,,,,25.90,,1,,,,,,4/11/2022,4/13/2022,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112XXA_MM,,UR271681914,2,0084,23,25,84,DKB390PRO4,DKB390PRO4,DKB390PRO4,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,DKB390PRO4,,,,,25.57,,,,,,26.40,,1,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112XXA_MM,,UR271681851,3,0147,36,32,147,DKB390PRO4,DKB390PRO4,DKB390PRO4,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,DKB390PRO4,,,,,27.17,,,,,,28.20,,1,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YGA_MM,,UR271681955,1,0043,15,17,43,SZD5211ZL.0,SZD5211ZL.0,SZD5211ZL.0,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,SZD5211ZL.0,,,,,30.39,,,,,,27.35,,1,,,,,,4/15/2022,4/14/2022,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YGA_MM,,UR271681902,2,0096,26,40,96,SZD5211ZL.0,SZD5211ZL.0,SZD5211ZL.0,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,2.0000,,,SZD5211ZL.0,,,,,31.54,,,,,,27.95,,1,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YGA_MM,,UR271681841,3,0157,38,32,157,SZD5211ZL.0,SZD5211ZL.0,SZD5211ZL.0,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,2.0000,,,SZD5211ZL.0,,,,,33.24,,,,,,27.00,,9,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YFU_MM,,UR271681954,1,0044,15,25,44,SYB7381ZL.0,SYB7381ZL.0,SYB7381ZL.0,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,SYB7381ZL.0,,,,,32.17,,,,,,25.45,,1,,,,,,4/15/2022,4/17/2022,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YFU_MM,,UR271681893,2,0105,27,33,105,SYB7381ZL.0,SYB7381ZL.0,SYB7381ZL.0,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,SYB7381ZL.0,,,,,27.15,,,,,,28.10,,1,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YFU_MM,,UR271681831,3,0167,40,32,167,SYB7381ZL.0,SYB7381ZL.0,SYB7381ZL.0,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,SYB7381ZL.0,,,,,28.46,,,,,,26.70,,5,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YGE_MM,,UR271681953,1,0045,15,33,45,SZF558WT.0,NS91VIP2,NS91VIP2,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,,,,SZF558WT.0,,,,,0.38,,,,,,5.60,,9,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YGE_MM,,UR271681894,2,0104,27,25,104,SZF558WT.0,NS91VIP2,NS91VIP2,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,1.0000,,,SZF558WT.0,,,,,1.32,,,,,,10.69,,9,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YGE_MM,,UR271681840,3,0158,38,24,158,SZF558WT.0,NS91VIP2,NS91VIP2,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,,,,SZF558WT.0,,,,,1.20,,,,,,13.00,,9,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YFH_MM,,UR271681952,1,0046,16,40,46,SXD228ZS.0,NK520VIP3,NK520VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,SXD228ZS.0,,,,,32.61,,,,,,27.80,,1,,,,,,4/10/2022,4/15/2022,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YFH_MM,,UR271681898,2,0100,26,8,100,SXD228ZS.0,NK520VIP3,NK520VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,4.0000,,,SXD228ZS.0,,,,,35.02,,,,,,28.40,,1,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YFH_MM,,UR271681835,3,0163,39,17,163,SXD228ZS.0,NK520VIP3,NK520VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,2.0000,,,SXD228ZS.0,,,,,30.35,,,,,,30.60,,1,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YGF_MM,,UR271681951,1,0047,16,32,47,SZF558ZL.0,NS91VIP3,NS91VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,SZF558ZL.0,,,,,30.64,,,,,,30.70,,1,,,,,,4/16/2022,4/16/2022,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YGF_MM,,UR271681904,2,0094,25,25,94,SZF558ZL.0,NS91VIP3,NS91VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,SZF558ZL.0,,,,,30.37,,,,,,30.85,,1,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YGF_MM,,UR271681838,3,0160,38,8,160,SZF558ZL.0,NS91VIP3,NS91VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,SZF558ZL.0,,,,,35.18,,,,,,28.85,,1,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YG6_MM,,UR271681950,1,0048,16,24,48,SYN8A98ZS.0,FEROZVIP3,FEROZVIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,SYN8A98ZS.0,,,,,26.57,,,,,,28.05,,1,,,,,,4/13/2022,4/16/2022,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YG6_MM,,UR271681899,2,0099,26,16,99,SYN8A98ZS.0,FEROZVIP3,FEROZVIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,2.0000,,,SYN8A98ZS.0,,,,,27.13,,,,,,28.30,,5,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YG6_MM,,UR271681833,3,0165,39,33,165,SYN8A98ZS.0,FEROZVIP3,FEROZVIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,SYN8A98ZS.0,,,,,27.87,,,,,,27.80,,5,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YG5_MM,,UR271681949,1,0049,16,16,49,SYE9059ZS.0,NK525VIP3,NK525VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,SYE9059ZS.0,,,,,28.28,,,,,,24.35,,1,,,,,,4/14/2022,4/16/2022,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YG5_MM,,UR271681900,2,0098,26,24,98,SYE9059ZS.0,NK525VIP3,NK525VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,1.0000,,,SYE9059ZS.0,,,,,31.82,,,,,,27.40,,1,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YG5_MM,,UR271681839,3,0159,38,16,159,SYE9059ZS.0,NK525VIP3,NK525VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,SYE9059ZS.0,,,,,32.82,,,,,,25.35,,1,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YEN_MM,,UR271681948,1,0050,16,8,50,SYN7205ZS.0,STATUSVIP3,STATUSVIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,2.0000,,,NB7205ZS.0,,,,,32.76,,,,,,25.80,,1,,,,,,4/10/2022,4/10/2022,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YEN_MM,,UR271681903,2,0095,25,33,95,SYN7205ZS.0,STATUSVIP3,STATUSVIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,NB7205ZS.0,,,,,30.21,,,,,,31.55,,1,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YEN_MM,,UR271681837,3,0161,39,1,161,SYN7205ZS.0,STATUSVIP3,STATUSVIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,4.0000,,,NB7205ZS.0,,,,,30.85,,,,,,28.70,,1,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YFG_MM,,UR271681947,1,0051,17,1,51,SXD218ZS.0,NS80VIP3,NS80VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,,,,SXD218ZS.0,,,,,11.65,,,,,,12.55,,9,,,,,,4/10/2022,4/10/2022,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YFG_MM,,UR271681907,2,0091,25,1,91,SXD218ZS.0,NS80VIP3,NS80VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,SXD218ZS.0,,,,,34.66,,,,,,25.95,,1,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YFG_MM,,UR271681828,3,0170,40,8,170,SXD218ZS.0,NS80VIP3,NS80VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,SXD218ZS.0,,,,,34.57,,,,,,26.80,,1,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YEU_MM,,UR271681946,1,0052,17,9,52,NS90PRO2,NS90PRO2,NS90PRO2,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,2.0000,,,NS90PRO2,,,,,30.17,,,,,,24.40,,1,,,,,,4/16/2022,4/16/2022,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YEU_MM,,UR271681901,2,0097,26,32,97,NS90PRO2,NS90PRO2,NS90PRO2,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,2.0000,,,NS90PRO2,,,,,28.11,,,,,,28.55,,1,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112YEU_MM,,UR271681832,3,0166,40,40,166,NS90PRO2,NS90PRO2,NS90PRO2,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,2.0000,,,NS90PRO2,,,,,27.91,,,,,,23.60,,1,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112XXG_MM,,UR271681945,1,0053,17,17,53,K9606VIP3,K9606VIP3,K9606VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,2.0000,,,K9606VIP3,,,,,33.23,,,,,,27.45,,1,,,,,,4/10/2022,4/10/2022,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112XXG_MM,,UR271681895,2,0103,27,17,103,K9606VIP3,K9606VIP3,K9606VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,K9606VIP3,,,,,33.85,,,,,,26.75,,1,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112XXG_MM,,UR271681834,3,0164,39,25,164,K9606VIP3,K9606VIP3,K9606VIP3,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,K9606VIP3,,,,,33.25,,,,,,27.35,,5,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112XXM_MM,,UR271681944,1,0054,17,25,54,MG652PWU,MG652PWU,MG652PWU,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,2.0000,,,MG652PWU,,,,,31.64,,,,,,28.00,,1,,,,,,4/13/2022,4/16/2022,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112XXM_MM,,UR271681906,2,0092,25,9,92,MG652PWU,MG652PWU,MG652PWU,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,2.0000,,,MG652PWU,,,,,32.47,,,,,,30.20,,1,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112XXM_MM,,UR271681836,3,0162,39,9,162,MG652PWU,MG652PWU,MG652PWU,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,2.0000,,,MG652PWU,,,,,31.03,,,,,,25.20,,5,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112XXC_MM,,UR271681943,1,0055,17,33,55,FS512PWU,FS512PWU,FS512PWU,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,FS512PWU,,,,,31.98,,,,,,25.55,,5,,,,,,4/10/2022,4/10/2022,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112XXC_MM,,UR271681896,2,0102,27,9,102,FS512PWU,FS512PWU,FS512PWU,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,FS512PWU,,,,,29.45,,,,,,26.60,,5,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112XXC_MM,,UR271681827,3,0171,41,1,171,FS512PWU,FS512PWU,FS512PWU,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,2.0000,,,FS512PWU,,,,,31.80,,,,,,24.00,,9,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112XXA_MM,,UR271681942,1,0056,18,40,56,DKB390PRO4,DKB390PRO4,DKB390PRO4,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,DKB390PRO4,,,,,26.78,,,,,,27.10,,1,,,,,,4/12/2022,4/14/2022,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112XXA_MM,,UR271681897,2,0101,27,1,101,DKB390PRO4,DKB390PRO4,DKB390PRO4,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,4.0000,,,DKB390PRO4,,,,,31.78,,,,,,25.20,,1,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112XXA_MM,,UR271681829,3,0169,40,16,169,DKB390PRO4,DKB390PRO4,DKB390PRO4,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,4.0000,,,DKB390PRO4,,,,,27.43,,,,,,24.20,,1,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112XXV_MM,,UR271681941,1,0057,18,32,57,P3858PWU,P3858PWU,P3858PWU,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,P3858PWU,,,,,32.13,,,,,,26.50,,1,,,,,,4/10/2022,4/13/2022,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112XXV_MM,,UR271681905,2,0093,25,17,93,P3858PWU,P3858PWU,P3858PWU,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,P3858PWU,,,,,28.51,,,,,,25.25,,1,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG6J1BT09,BT09,6J1,21ALL112XXV_MM,,UR271681830,3,0168,40,24,168,P3858PWU,P3858PWU,P3858PWU,,22WNBPEYG6J1,,,,,,,,,,,,,,,,,,3.0000,,,P3858PWU,,,,,28.49,,,,,,24.35,,5,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG8Z2BT09,BT09,8Z2,21ALL112XTY_MM,,UR271561830,1,0001,3,1,1,SYA7470ZS.0,SYA7470ZS.0,SYA7470ZS.0,,22WNBPEYG8Z2,,,,,,,,,,,,,,,,,,1.0000,,,SYA7470ZS.0,,,,,36.31,,,,,,19.80,,1,,,,,,4/10/2022,4/10/2022,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG8Z2BT09,BT09,8Z2,21ALL112XTY_MM,,UR271561811,2,0020,6,8,20,SYA7470ZS.0,SYA7470ZS.0,SYA7470ZS.0,,22WNBPEYG8Z2,,,,,,,,,,,,,,,,,,,,,SYA7470ZS.0,,,,,11.43,,,,,,10.30,,9,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG8Z2BT09,BT09,8Z2,21ALL112XTZ_MM,,UR271561829,1,0002,3,9,2,SYC7209ZS.0,SYC7209ZS.0,SYC7209ZS.0,,22WNBPEYG8Z2,,,,,,,,,,,,,,,,,,3.0000,,,SYC7209ZS.0,,,,,28.22,,,,,,22.30,,1,,,,,,4/15/2022,4/16/2022,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG8Z2BT09,BT09,8Z2,21ALL112XTZ_MM,,UR271561814,2,0017,6,32,17,SYC7209ZS.0,SYC7209ZS.0,SYC7209ZS.0,,22WNBPEYG8Z2,,,,,,,,,,,,,,,,,,3.0000,,,SYC7209ZS.0,,,,,26.76,,,,,,25.00,,1,,,,,,,,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG8Z2BT09,BT09,8Z2,21ALL112XU1_MM,,UR271561828,1,0003,3,17,3,SYA7560ZS.0,SYA7560ZS.0,SYA7560ZS.0,,22WNBPEYG8Z2,,,,,,,,,,,,,,,,,,4.0000,,,SYA7560ZS.0,,,,,24.79,,,,,,23.90,,1,,,,,,4/16/2022,4/18/2022,,10,-48.55606000,-10.24224000,,
,BRTR BT09 Silvanopolis,22WNBPEYG8Z2BT09,BT09,8Z2,21ALL112XU1_MM,,UR271561818,2,0013,5,17,13,SYA7560ZS.0,SYA7560ZS.0,SYA7560ZS.0,,22WNBPEYG8Z2,,,,,,,,,,,,,,,,,,5.0000,,,SYA7560ZS.0,,,,,22.31,,,,,,24.20,,1,,,,,,,,,10,-48.55606000,-10.24224000,,
